"param_comb_id","k","accuracy","f1","auc","recall","precision","brier_score","balanced_accuracy","discrepancy","default"
1,1,0.921259842519685,0.958333333333333,0.594624860022396,0.978723404255319,0.938775510204082,0.078740157480315,0.978723404255319,0.0118110236220472,FALSE
2,2,0.921259842519685,0.958333333333333,0.759910414333707,0.978723404255319,0.938775510204082,0.0673887696681175,0.978723404255319,0.0118110236220472,FALSE
3,3,0.921259842519685,0.958333333333333,0.805711086226204,0.978723404255319,0.938775510204082,0.0606699542644629,0.978723404255319,0.0118110236220472,FALSE
4,4,0.921259842519685,0.958333333333333,0.800783874580067,0.978723404255319,0.938775510204082,0.057554392789193,0.978723404255319,0.0118110236220472,FALSE
5,5,0.921259842519685,0.958333333333333,0.800223964165733,0.978723404255319,0.938775510204082,0.0559590380088944,0.978723404255319,0.0118110236220472,FALSE
6,6,0.929133858267717,0.962655601659751,0.801119820828667,0.987234042553191,0.939271255060729,0.0548976071478007,0.987234042553191,0.00393700787401575,FALSE
7,7,0.933070866141732,0.964656964656965,0.842217245240761,0.987234042553191,0.943089430894309,0.0540108247364535,0.987234042553191,NA,TRUE
8,8,0.933070866141732,0.964656964656965,0.88488241881299,0.987234042553191,0.943089430894309,0.0531750946145994,0.987234042553191,0,FALSE
9,9,0.933070866141732,0.964656964656965,0.907614781634938,0.987234042553191,0.943089430894309,0.0524194279271658,0.987234042553191,0,FALSE
10,10,0.937007874015748,0.966804979253112,0.907166853303471,0.991489361702128,0.94331983805668,0.0517830544384006,0.991489361702128,0.00393700787401575,FALSE
11,11,0.929133858267717,0.962809917355372,0.90929451287794,0.991489361702128,0.93574297188755,0.0511932375214686,0.991489361702128,0.0118110236220472,FALSE
12,12,0.929133858267717,0.962809917355372,0.909518477043673,0.991489361702128,0.93574297188755,0.0506388774351807,0.991489361702128,0.0118110236220472,FALSE
13,13,0.929133858267717,0.962809917355372,0.910414333706607,0.991489361702128,0.93574297188755,0.0501165014486668,0.991489361702128,0.0118110236220472,FALSE
14,14,0.929133858267717,0.962809917355372,0.911870100783875,0.991489361702128,0.93574297188755,0.0496644149368341,0.991489361702128,0.0118110236220472,FALSE
15,15,0.929133858267717,0.962809917355372,0.913661814109742,0.991489361702128,0.93574297188755,0.0492907714750318,0.991489361702128,0.0118110236220472,FALSE
16,16,0.929133858267717,0.962809917355372,0.914893617021277,0.991489361702128,0.93574297188755,0.0489660853529241,0.991489361702128,0.0118110236220472,FALSE
17,17,0.929133858267717,0.962809917355372,0.915565509518477,0.991489361702128,0.93574297188755,0.0486989546992727,0.991489361702128,0.0118110236220472,FALSE
18,18,0.929133858267717,0.962809917355372,0.916461366181411,0.991489361702128,0.93574297188755,0.0485116623448616,0.991489361702128,0.0118110236220472,FALSE
19,19,0.929133858267717,0.962809917355372,0.917133258678611,0.991489361702128,0.93574297188755,0.0483782852805434,0.991489361702128,0.0118110236220472,FALSE
20,20,0.929133858267717,0.962809917355372,0.917693169092945,0.991489361702128,0.93574297188755,0.0482883885953833,0.991489361702128,0.0118110236220472,FALSE
21,21,0.925196850393701,0.960824742268041,0.917357222844345,0.991489361702128,0.932,0.0482435128071398,0.991489361702128,0.015748031496063,FALSE
22,22,0.925196850393701,0.960824742268041,0.917357222844345,0.991489361702128,0.932,0.0482308765970695,0.991489361702128,0.015748031496063,FALSE
23,23,0.925196850393701,0.960824742268041,0.934042553191489,0.991489361702128,0.932,0.0482200889949848,0.991489361702128,0.015748031496063,FALSE
24,24,0.921259842519685,0.958847736625514,0.935162374020157,0.991489361702128,0.928286852589641,0.0482025313437173,0.991489361702128,0.0196850393700787,FALSE
25,25,0.921259842519685,0.958847736625514,0.935610302351624,0.991489361702128,0.928286852589641,0.0481898037678596,0.991489361702128,0.0196850393700787,FALSE
26,26,0.921259842519685,0.958847736625514,0.935610302351624,0.991489361702128,0.928286852589641,0.0481863073858536,0.991489361702128,0.0196850393700787,FALSE
27,27,0.921259842519685,0.958847736625514,0.936506159014558,0.991489361702128,0.928286852589641,0.0481980971312833,0.991489361702128,0.0196850393700787,FALSE
28,28,0.925196850393701,0.960985626283368,0.936058230683091,0.995744680851064,0.928571428571429,0.0482197473419842,0.995744680851064,0.0236220472440945,FALSE
29,29,0.925196850393701,0.960985626283368,0.936282194848824,0.995744680851064,0.928571428571429,0.0482519176327986,0.995744680851064,0.0236220472440945,FALSE
30,30,0.925196850393701,0.960985626283368,0.936506159014558,0.995744680851064,0.928571428571429,0.0482882692940964,0.995744680851064,0.0236220472440945,FALSE
