"param_comb_id","k","accuracy","f1","auc","recall","precision","brier_score","balanced_accuracy","discrepancy","default"
1,1,0.90495867768595,0.949671772428884,0.547305764411028,0.951754385964912,0.947598253275109,0.0950413223140496,0.951754385964912,0.0495867768595041,FALSE
2,2,0.90495867768595,0.949671772428884,0.594298245614035,0.951754385964912,0.947598253275109,0.0821011549164039,0.951754385964912,0.0495867768595041,FALSE
3,3,0.90495867768595,0.949671772428884,0.609022556390977,0.951754385964912,0.947598253275109,0.0729173065856571,0.951754385964912,0.0495867768595041,FALSE
4,4,0.90495867768595,0.949671772428884,0.62703634085213,0.951754385964912,0.947598253275109,0.0672321123847601,0.951754385964912,0.0495867768595041,FALSE
5,5,0.90495867768595,0.949671772428884,0.610119047619048,0.951754385964912,0.947598253275109,0.0637489169619872,0.951754385964912,0.0495867768595041,FALSE
6,6,0.933884297520661,0.965811965811966,0.634398496240602,0.991228070175439,0.941666666666667,0.0614305514690584,0.991228070175439,0.00413223140495868,FALSE
7,7,0.93801652892562,0.968017057569296,0.62672305764411,0.995614035087719,0.941908713692946,0.0597480082538666,0.995614035087719,NA,TRUE
8,8,0.93801652892562,0.968017057569296,0.645676691729323,0.995614035087719,0.941908713692946,0.0586268467587078,0.995614035087719,0,FALSE
9,9,0.93801652892562,0.968017057569296,0.662593984962406,0.995614035087719,0.941908713692946,0.057771924837224,0.995614035087719,0,FALSE
10,10,0.93801652892562,0.968017057569296,0.657581453634085,0.995614035087719,0.941908713692946,0.0571452247919608,0.995614035087719,0,FALSE
11,11,0.942148760330578,0.970212765957447,0.672619047619048,1,0.942148760330578,0.0566890391393883,1,0.00413223140495868,FALSE
12,12,0.942148760330578,0.970212765957447,0.665100250626566,1,0.942148760330578,0.0563737451707033,1,0.00413223140495868,FALSE
13,13,0.942148760330578,0.970212765957447,0.659304511278195,1,0.942148760330578,0.0561591418844793,1,0.00413223140495868,FALSE
14,14,0.942148760330578,0.970212765957447,0.655075187969925,1,0.942148760330578,0.0560208391537906,1,0.00413223140495868,FALSE
15,15,0.942148760330578,0.970212765957447,0.652725563909774,1,0.942148760330578,0.0559426508167396,1,0.00413223140495868,FALSE
16,16,0.942148760330578,0.970212765957447,0.644736842105263,1,0.942148760330578,0.0558679381153592,1,0.00413223140495868,FALSE
17,17,0.942148760330578,0.970212765957447,0.639567669172932,1,0.942148760330578,0.0558084324920985,1,0.00413223140495868,FALSE
18,18,0.942148760330578,0.970212765957447,0.639254385964912,1,0.942148760330578,0.055736909645154,1,0.00413223140495868,FALSE
19,19,0.942148760330578,0.970212765957447,0.635651629072682,1,0.942148760330578,0.055657952559462,1,0.00413223140495868,FALSE
20,20,0.942148760330578,0.970212765957447,0.643327067669173,1,0.942148760330578,0.055584279529765,1,0.00413223140495868,FALSE
21,21,0.942148760330578,0.970212765957447,0.641447368421053,1,0.942148760330578,0.0555158221307067,1,0.00413223140495868,FALSE
22,22,0.942148760330578,0.970212765957447,0.639411027568922,1,0.942148760330578,0.0554636290534748,1,0.00413223140495868,FALSE
23,23,0.942148760330578,0.970212765957447,0.639254385964912,1,0.942148760330578,0.0554189546986923,1,0.00413223140495868,FALSE
24,24,0.942148760330578,0.970212765957447,0.636904761904762,1,0.942148760330578,0.0553827777845155,1,0.00413223140495868,FALSE
25,25,0.942148760330578,0.970212765957447,0.634241854636591,1,0.942148760330578,0.0553425075616342,1,0.00413223140495868,FALSE
26,26,0.942148760330578,0.970212765957447,0.641290726817043,1,0.942148760330578,0.0552865335046599,1,0.00413223140495868,FALSE
27,27,0.942148760330578,0.970212765957447,0.650375939849624,1,0.942148760330578,0.0552284974178573,1,0.00413223140495868,FALSE
28,28,0.942148760330578,0.970212765957447,0.649436090225564,1,0.942148760330578,0.0551850598808968,1,0.00413223140495868,FALSE
29,29,0.942148760330578,0.970212765957447,0.649279448621554,1,0.942148760330578,0.0551510188076278,1,0.00413223140495868,FALSE
30,30,0.942148760330578,0.970212765957447,0.648652882205514,1,0.942148760330578,0.0551150517126816,1,0.00413223140495868,FALSE
