"param_comb_id","k","accuracy","f1","auc","recall","precision","brier_score","balanced_accuracy","discrepancy","default"
1,1,0.828601472134595,0.870429252782194,0.802506565244952,0.89242053789731,0.849495733126455,0.171398527865405,0.89242053789731,0.0683491062039958,FALSE
2,2,0.828601472134595,0.870429252782194,0.848728304506626,0.89242053789731,0.849495733126455,0.149963495631558,0.89242053789731,0.0683491062039958,FALSE
3,3,0.828601472134595,0.870429252782194,0.87531347158079,0.89242053789731,0.849495733126455,0.134963189790768,0.89242053789731,0.0683491062039958,FALSE
4,4,0.828601472134595,0.870429252782194,0.885889100184129,0.89242053789731,0.849495733126455,0.12583649957006,0.89242053789731,0.0683491062039958,FALSE
5,5,0.84384858044164,0.883575068600549,0.892530411422017,0.918500407497962,0.851208459214502,0.120432000213475,0.918500407497962,0.0278654048370137,FALSE
6,6,0.848054679284963,0.887329434697856,0.898986990250234,0.927465362673187,0.850523168908819,0.117017443893823,0.927465362673187,0.00998948475289169,FALSE
7,7,0.852786540483701,0.891050583657588,0.90191433487277,0.933170334148329,0.852568875651526,0.11468669361524,0.933170334148329,NA,TRUE
8,8,0.850157728706625,0.889663182346109,0.903348727700806,0.936430317848411,0.847345132743363,0.11317127882523,0.936430317848411,0.00893796004206099,FALSE
9,9,0.848580441640379,0.888544891640867,0.905700745570346,0.93561532192339,0.845983787767133,0.112076480680904,0.93561532192339,0.0115667718191377,FALSE
10,10,0.85068349106204,0.890769230769231,0.906724621932446,0.943765281173594,0.84340859431901,0.111194653485869,0.943765281173594,0.0220820189274448,FALSE
11,11,0.852786540483701,0.892307692307692,0.908103474297443,0.945395273023635,0.844865258557902,0.11055421057902,0.945395273023635,0.0273396424815983,FALSE
12,12,0.851209253417455,0.891362763915547,0.909229376075342,0.946210268948655,0.842525399129173,0.110084453763765,0.946210268948655,0.0310199789695058,FALSE
13,13,0.851209253417455,0.891529321579149,0.909759425276948,0.947840260798696,0.841534008683068,0.109698919082595,0.947840260798696,0.0331230283911672,FALSE
14,14,0.852786540483701,0.892802450229709,0.910242989525793,0.950285248573757,0.84187725631769,0.109432367881978,0.950285248573757,0.0378548895899054,FALSE
15,15,0.853312302839117,0.893226176808266,0.91092758610281,0.951100244498778,0.841991341991342,0.109249279282115,0.951100244498778,0.0394321766561514,FALSE
16,16,0.853838065194532,0.893649579188982,0.911355006187932,0.951915240423798,0.842105263157895,0.109103019938184,0.951915240423798,0.0410094637223975,FALSE
17,17,0.854363827549947,0.894153611004967,0.911690060068218,0.953545232273839,0.841726618705036,0.10900023557811,0.953545232273839,0.0425867507886435,FALSE
18,18,0.853312302839117,0.893389377149408,0.912125328262248,0.952730236348818,0.841007194244604,0.10891753301388,0.952730236348818,0.0425867507886435,FALSE
19,19,0.852786540483701,0.893048128342246,0.91222312777325,0.952730236348818,0.840402588066139,0.108865155154372,0.952730236348818,0.0431125131440589,FALSE
20,20,0.852786540483701,0.893048128342246,0.91236016782879,0.952730236348818,0.840402588066139,0.108839999442045,0.952730236348818,0.0441640378548896,FALSE
21,21,0.852260778128286,0.89270714012982,0.912776117600893,0.952730236348818,0.839798850574713,0.108847022179501,0.952730236348818,0.0446898002103049,FALSE
22,22,0.851209253417455,0.892108272969882,0.91272118083854,0.953545232273839,0.83810888252149,0.108884074694548,0.953545232273839,0.0457413249211356,FALSE
23,23,0.851735015772871,0.892530487804878,0.912734462253615,0.954360228198859,0.838224767358626,0.108935799202843,0.954360228198859,0.0473186119873817,FALSE
24,24,0.851735015772871,0.892530487804878,0.912786380512542,0.954360228198859,0.838224767358626,0.108996354991909,0.954360228198859,0.0483701366982124,FALSE
25,25,0.851209253417455,0.892190476190476,0.913206556189441,0.954360228198859,0.837625178826896,0.109060027390874,0.954360228198859,0.0488958990536278,FALSE
26,26,0.851735015772871,0.892612338156893,0.913226478312053,0.955175224123879,0.837741243745532,0.109119056554641,0.955175224123879,0.0494216614090431,FALSE
27,27,0.851735015772871,0.892694063926941,0.913679253825953,0.9559902200489,0.837259100642398,0.109169391638166,0.9559902200489,0.0504731861198738,FALSE
28,28,0.851209253417455,0.892436335993919,0.913982915270609,0.95680521597392,0.836182336182336,0.109215712870215,0.95680521597392,0.0499474237644585,FALSE
29,29,0.851209253417455,0.892436335993919,0.913996196685683,0.95680521597392,0.836182336182336,0.109257600287204,0.95680521597392,0.0499474237644585,FALSE
30,30,0.852260778128286,0.893277630079757,0.914115729421353,0.958435207823961,0.836415362731152,0.109301144395026,0.958435207823961,0.0509989484752892,FALSE
