"param_comb_id","k","accuracy","f1","auc","recall","precision","brier_score","balanced_accuracy","discrepancy","default"
1,1,0.995215311004785,0.997601918465228,0.498800959232614,0.997601918465228,0.997601918465228,0.00478468899521531,0.997601918465228,0.00239234449760766,FALSE
2,2,0.995215311004785,0.997601918465228,0.490407673860911,0.997601918465228,0.997601918465228,0.00454737656645063,0.997601918465228,0.00239234449760766,FALSE
3,3,0.995215311004785,0.997601918465228,0.484412470023981,0.997601918465228,0.997601918465228,0.00470617640403831,0.997601918465228,0.00239234449760766,FALSE
4,4,0.995215311004785,0.997601918465228,0.47841726618705,0.997601918465228,0.997601918465228,0.00462207966106737,0.997601918465228,0.00239234449760766,FALSE
5,5,0.997607655502392,0.998802395209581,0.474820143884892,1,0.997607655502392,0.00446419529270732,1,0,FALSE
6,6,0.997607655502392,0.998802395209581,0.470023980815348,1,0.997607655502392,0.00428916344421674,1,0,FALSE
7,7,0.997607655502392,0.998802395209581,0.465227817745803,1,0.997607655502392,0.0041251379213412,1,NA,TRUE
8,8,0.997607655502392,0.998802395209581,0.464028776978417,1,0.997607655502392,0.00397877600475551,1,0,FALSE
9,9,0.997607655502392,0.998802395209581,0.460431654676259,1,0.997607655502392,0.00384777719007024,1,0,FALSE
10,10,0.997607655502392,0.998802395209581,0.460431654676259,1,0.997607655502392,0.00374124051561859,1,0,FALSE
11,11,0.997607655502392,0.998802395209581,0.459232613908873,1,0.997607655502392,0.00365229096828441,1,0,FALSE
12,12,0.997607655502392,0.998802395209581,0.458033573141487,1,0.997607655502392,0.00357072783577208,1,0,FALSE
13,13,0.997607655502392,0.998802395209581,0.454436450839329,1,0.997607655502392,0.00349751235444883,1,0,FALSE
14,14,0.997607655502392,0.998802395209581,0.453237410071942,1,0.997607655502392,0.00343173804021038,1,0,FALSE
15,15,0.997607655502392,0.998802395209581,0.449640287769784,1,0.997607655502392,0.00337187135501598,1,0,FALSE
16,16,0.997607655502392,0.998802395209581,0.449640287769784,1,0.997607655502392,0.00331733202081007,1,0,FALSE
17,17,0.997607655502392,0.998802395209581,0.448441247002398,1,0.997607655502392,0.00326816433312256,1,0,FALSE
18,18,0.997607655502392,0.998802395209581,0.44484412470024,1,0.997607655502392,0.00322455759640242,1,0,FALSE
19,19,0.997607655502392,0.998802395209581,0.442446043165468,1,0.997607655502392,0.00318616680271811,1,0,FALSE
20,20,0.997607655502392,0.998802395209581,0.437649880095923,1,0.997607655502392,0.00315146879947422,1,0,FALSE
21,21,0.997607655502392,0.998802395209581,0.436450839328537,1,0.997607655502392,0.00311924638507526,1,0,FALSE
22,22,0.997607655502392,0.998802395209581,0.436450839328537,1,0.997607655502392,0.00308922249073791,1,0,FALSE
23,23,0.997607655502392,0.998802395209581,0.435251798561151,1,0.997607655502392,0.00306114785285067,1,0,FALSE
24,24,0.997607655502392,0.998802395209581,0.431654676258993,1,0.997607655502392,0.00303532019187394,1,0,FALSE
25,25,0.997607655502392,0.998802395209581,0.429256594724221,1,0.997607655502392,0.00301162613482377,1,0,FALSE
26,26,0.997607655502392,0.998802395209581,0.425659472422062,1,0.997607655502392,0.00298944616886122,1,0,FALSE
27,27,0.997607655502392,0.998802395209581,0.422062350119904,1,0.997607655502392,0.00296912934473064,1,0,FALSE
28,28,0.997607655502392,0.998802395209581,0.416067146282974,1,0.997607655502392,0.00295053970844874,1,0,FALSE
29,29,0.997607655502392,0.998802395209581,0.414868105515588,1,0.997607655502392,0.00293336326463138,1,0,FALSE
30,30,0.997607655502392,0.998802395209581,0.412470023980815,1,0.997607655502392,0.00291750323645427,1,0,FALSE
