"param_comb_id","eta","max_depth","subsample","min_child_weight","colsample_bytree","colsample_bylevel","lambda","alpha","accuracy","f1","auc","recall","precision","discrepancy","default"
1,1,1,0.1,1,0,0,0.0009765625,0.0009765625,0.894736842105263,0.944444444444444,0.209346135148274,1,0.894736842105263,0.0167464114832536,FALSE
2,1,1,0.1,1,0,0,0.0009765625,0.0009765625,0.873205741626794,0.92998678996037,0.184674282936315,0.941176470588235,0.919060052219321,0.076555023923445,FALSE
3,1,1,0.1,1,0,0,0.0009765625,0.0009765625,0.870813397129187,0.928759894459103,0.237177929022849,0.941176470588235,0.916666666666667,0.083732057416268,FALSE
4,1,1,0.1,1,0,0,0.0009765625,0.0009765625,0.875598086124402,0.931937172774869,0.247842732134176,0.951871657754011,0.912820512820513,0.0645933014354067,FALSE
5,1,1,0.55,1,0,0,0.0009765625,0.0009765625,0.894736842105263,0.944444444444444,0.182547399124939,1,0.894736842105263,0.0167464114832536,FALSE
6,1,1,0.55,1,0,0,0.0009765625,0.0009765625,0.87799043062201,0.933333333333333,0.185707340787555,0.954545454545455,0.91304347826087,0.0717703349282297,FALSE
7,1,1,0.55,1,0,0,0.0009765625,0.0009765625,0.892344497607656,0.941329856584094,0.179508993680117,0.96524064171123,0.918575063613232,0.062200956937799,FALSE
8,1,1,0.55,1,0,0,0.0009765625,0.0009765625,0.894736842105263,0.942408376963351,0.183580456976179,0.962566844919786,0.923076923076923,0.069377990430622,FALSE
9,1,1,1,1,0,0,0.0009765625,0.0009765625,0.894736842105263,0.944444444444444,0.17191298006806,1,0.894736842105263,0.0167464114832536,FALSE
10,1,1,1,1,0,0,0.0009765625,0.0009765625,0.894736842105263,0.943589743589743,0.172520661157025,0.983957219251337,0.9064039408867,0.0358851674641148,FALSE
11,1,1,1,1,0,0,0.0009765625,0.0009765625,0.885167464114832,0.937662337662338,0.178172095284395,0.96524064171123,0.911616161616162,0.0550239234449761,FALSE
12,1,1,1,1,0,0,0.0009765625,0.0009765625,0.889952153110048,0.94025974025974,0.185828877005348,0.967914438502674,0.914141414141414,0.0550239234449761,FALSE
13,1,6,0.1,1,0,0,0.0009765625,0.0009765625,0.897129186602871,0.945638432364096,0.261333252309188,1,0.896882494004796,0.0143540669856459,FALSE
14,1,6,0.1,1,0,0,0.0009765625,0.0009765625,0.84688995215311,0.914438502673797,0.268564657267866,0.914438502673797,0.914438502673797,0.11244019138756,FALSE
15,1,6,0.1,1,0,0,0.0009765625,0.0009765625,0.84688995215311,0.915119363395225,0.345071706368498,0.922459893048128,0.907894736842105,0.0933014354066986,FALSE
16,1,6,0.1,1,0,0,0.0009765625,0.0009765625,0.866028708133971,0.925729442970822,0.218582887700535,0.933155080213904,0.918421052631579,0.0980861244019139,FALSE
17,1,6,0.55,1,0,0,0.0009765625,0.0009765625,0.889952153110048,0.941772151898734,0.175133689839572,0.994652406417112,0.894230769230769,0.0167464114832536,FALSE
18,1,6,0.55,1,0,0,0.0009765625,0.0009765625,0.894736842105263,0.942857142857143,0.261485172581429,0.970588235294118,0.916666666666667,0.0550239234449761,FALSE
19,1,6,0.55,1,0,0,0.0009765625,0.0009765625,0.88755980861244,0.938401048492792,0.273638794360719,0.957219251336898,0.920308483290488,0.0717703349282297,FALSE
20,1,6,0.55,1,0,0,0.0009765625,0.0009765625,0.885167464114832,0.93717277486911,0.320430238210987,0.957219251336898,0.917948717948718,0.0741626794258373,FALSE
21,1,6,1,1,0,0,0.0009765625,0.0009765625,0.897129186602871,0.945638432364096,0.176804812834225,1,0.896882494004796,0.0191387559808612,FALSE
22,1,6,1,1,0,0,0.0009765625,0.0009765625,0.875598086124402,0.931578947368421,0.231769567331065,0.946524064171123,0.917098445595855,0.0789473684210526,FALSE
23,1,6,1,1,0,0,0.0009765625,0.0009765625,0.882775119617225,0.935779816513761,0.230736509479825,0.954545454545455,0.917737789203085,0.0669856459330144,FALSE
24,1,6,1,1,0,0,0.0009765625,0.0009765625,0.875598086124402,0.931578947368421,0.236509479824988,0.946524064171123,0.917098445595855,0.0741626794258373,FALSE
25,1,15,0.1,1,0,0,0.0009765625,0.0009765625,0.880382775119617,0.935897435897436,0.242191298006806,0.975935828877005,0.899014778325123,0.0454545454545455,FALSE
