"param_comb_id","eta","max_depth","subsample","min_child_weight","colsample_bytree","colsample_bylevel","lambda","alpha","accuracy","f1","auc","recall","precision","discrepancy","default"
22,1,6,1,1,0,0,0.0009765625,0.0009765625,0.864,0.92255125284738,0.230303641682639,0.939675174013921,0.906040268456376,0.116,FALSE
23,1,6,1,1,0,0,0.0009765625,0.0009765625,0.88,0.931662870159453,0.230505396953495,0.948955916473318,0.914988814317673,0.1,FALSE
24,1,6,1,1,0,0,0.0009765625,0.0009765625,0.868,0.924657534246575,0.233649416591008,0.939675174013921,0.910112359550562,0.112,FALSE
25,1,15,0.1,1,0,0,0.0009765625,0.0009765625,0.852,0.920086393088553,0.431167826759474,0.988399071925754,0.860606060606061,0.12,FALSE
26,1,15,0.1,1,0,0,0.0009765625,0.0009765625,0.858,0.916174734356553,0.206025757422913,0.900232018561485,0.932692307692308,0.15,FALSE
27,1,15,0.1,1,0,0,0.0009765625,0.0009765625,0.85,0.913093858632677,0.25239584384142,0.91415313225058,0.912037037037037,0.13,FALSE
28,1,15,0.1,1,0,0,0.0009765625,0.0009765625,0.856,0.916666666666667,0.246729883318202,0.918793503480278,0.914549653579677,0.136,FALSE
29,1,15,0.55,1,0,0,0.0009765625,0.0009765625,0.868,0.927947598253275,0.361663135949427,0.986078886310905,0.876288659793814,0.104,FALSE
30,1,15,0.55,1,0,0,0.0009765625,0.0009765625,0.86,0.920634920634921,0.271528968694307,0.94199535962877,0.900221729490022,0.112,FALSE
31,1,15,0.55,1,0,0,0.0009765625,0.0009765625,0.868,0.926008968609865,0.273344766132015,0.958236658932715,0.89587852494577,0.108,FALSE
32,1,15,0.55,1,0,0,0.0009765625,0.0009765625,0.858,0.920314253647587,0.276572850465718,0.951276102088167,0.891304347826087,0.118,FALSE
33,1,15,1,1,0,0,0.0009765625,0.0009765625,0.864,0.926881720430108,0.406284676687178,1,0.86372745490982,0.108,FALSE
34,1,15,1,1,0,0,0.0009765625,0.0009765625,0.87,0.92638731596829,0.260735061703487,0.948955916473318,0.904867256637168,0.11,FALSE
35,1,15,1,1,0,0,0.0009765625,0.0009765625,0.872,0.927272727272727,0.247015703285248,0.946635730858469,0.908685968819599,0.112,FALSE
36,1,15,1,1,0,0,0.0009765625,0.0009765625,0.876,0.929545454545455,0.249033255993813,0.948955916473318,0.910913140311804,0.096,FALSE
37,1,1,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.472494031406571,1,0.862,0.11,FALSE
38,1,1,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.87,0.925714285714286,0.190894112108679,0.939675174013921,0.912162162162162,0.11,FALSE
39,1,1,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.86,0.918981481481482,0.20373919768654,0.921113689095128,0.916859122401848,0.124,FALSE
40,1,1,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.854,0.917327293318233,0.275900332896197,0.939675174013921,0.896017699115044,0.126,FALSE
41,1,1,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.311392447627694,1,0.862,0.11,FALSE
42,1,1,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.874,0.927502876869965,0.178519788829483,0.935034802784223,0.920091324200913,0.102,FALSE
43,1,1,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.86,0.920273348519362,0.191062241501059,0.937354988399072,0.903803131991051,0.124,FALSE
44,1,1,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.87,0.925544100801833,0.213524328323077,0.937354988399072,0.914027149321267,0.114,FALSE
45,1,1,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.475184101684657,1,0.862,0.11,FALSE
46,1,1,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.89,0.937142857142857,0.152964121187666,0.951276102088167,0.923423423423423,0.098,FALSE
47,1,1,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.886,0.935005701254276,0.161605971956017,0.951276102088167,0.919282511210762,0.102,FALSE
48,1,1,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.882,0.93241695303551,0.166986112512189,0.94431554524362,0.920814479638009,0.106,FALSE
49,1,6,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.541527959917953,1,0.862,0.11,FALSE
50,1,6,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.834,0.904046242774566,0.259221897172064,0.907192575406032,0.900921658986175,0.146,FALSE
51,1,6,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.836,0.906605922551253,0.303675308517435,0.923433874709977,0.890380313199105,0.14,FALSE
52,1,6,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.832,0.903669724770642,0.339486869094455,0.91415313225058,0.893424036281179,0.14,FALSE
53,1,6,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.431050136184808,1,0.862,0.11,FALSE
54,1,6,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.86,0.919724770642202,0.235784659874239,0.930394431554524,0.909297052154195,0.12,FALSE
55,1,6,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.86,0.920454545454545,0.254278893036081,0.939675174013921,0.902004454342984,0.116,FALSE
56,1,6,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.866,0.923950056753689,0.260735061703487,0.94431554524362,0.904444444444444,0.118,FALSE
57,1,6,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.506271226335788,1,0.862,0.11,FALSE
58,1,6,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.864,0.922018348623853,0.219173475907058,0.932714617169374,0.91156462585034,0.116,FALSE
59,1,6,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.86,0.919724770642202,0.232960086082249,0.930394431554524,0.909297052154195,0.12,FALSE
60,1,6,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.858,0.918484500574053,0.232203503816537,0.928074245939675,0.909090909090909,0.122,FALSE
61,1,15,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.452099936110831,1,0.862,0.11,FALSE
62,1,15,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.836,0.905747126436782,0.214768485826692,0.91415313225058,0.89749430523918,0.148,FALSE
63,1,15,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.83,0.901960784313726,0.313090554490736,0.907192575406032,0.896788990825688,0.146,FALSE
64,1,15,0.1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.85,0.91448118586089,0.277615252698477,0.930394431554524,0.899103139013453,0.13,FALSE
65,1,15,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.351339991257272,1,0.862,0.11,FALSE
66,1,15,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.868,0.925,0.263996771915666,0.94431554524362,0.906458797327394,0.116,FALSE
67,1,15,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.862,0.921857304643262,0.25205958505666,0.94431554524362,0.900442477876106,0.114,FALSE
68,1,15,0.55,11.3137084989848,0,0,0.0009765625,0.0009765625,0.874,0.928652321630804,0.250882679309997,0.951276102088167,0.907079646017699,0.102,FALSE
69,1,15,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.872,0.930885529157667,0.369397087998924,1,0.870707070707071,0.1,FALSE
70,1,15,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.854,0.915801614763552,0.235683782238811,0.921113689095128,0.910550458715596,0.126,FALSE
71,1,15,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.858,0.917919075144509,0.241400181579744,0.921113689095128,0.914746543778802,0.126,FALSE
72,1,15,1,11.3137084989848,0,0,0.0009765625,0.0009765625,0.856,0.91705069124424,0.24486364706278,0.923433874709977,0.910755148741419,0.124,FALSE
73,1,1,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
74,1,1,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
75,1,1,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
76,1,1,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
77,1,1,0.55,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.446047277985137,1,0.862,0.11,FALSE
78,1,1,0.55,128,0,0,0.0009765625,0.0009765625,0.866,0.926130099228225,0.295806852954033,0.974477958236659,0.88235294117647,0.11,FALSE
79,1,1,0.55,128,0,0,0.0009765625,0.0009765625,0.858,0.921546961325967,0.317798177477387,0.967517401392111,0.879746835443038,0.114,FALSE
80,1,1,0.55,128,0,0,0.0009765625,0.0009765625,0.86,0.922048997772828,0.306298127038569,0.960556844547564,0.886509635974304,0.116,FALSE
81,1,1,1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.458556104778237,1,0.862,0.11,FALSE
82,1,1,1,128,0,0,0.0009765625,0.0009765625,0.878,0.932297447280799,0.186388244392885,0.974477958236659,0.893617021276596,0.102,FALSE
83,1,1,1,128,0,0,0.0009765625,0.0009765625,0.864,0.924107142857143,0.252698476747705,0.960556844547564,0.890322580645161,0.116,FALSE
84,1,1,1,128,0,0,0.0009765625,0.0009765625,0.86,0.922048997772828,0.259221897172064,0.960556844547564,0.886509635974304,0.116,FALSE
85,1,6,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
86,1,6,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
87,1,6,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
88,1,6,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
89,1,6,0.55,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.49991593530381,1,0.862,0.11,FALSE
90,1,6,0.55,128,0,0,0.0009765625,0.0009765625,0.864,0.924778761061947,0.298328793839739,0.96983758700696,0.883720930232558,0.112,FALSE
91,1,6,0.55,128,0,0,0.0009765625,0.0009765625,0.854,0.918617614269788,0.310299606577222,0.955916473317865,0.88412017167382,0.122,FALSE
92,1,6,0.55,128,0,0,0.0009765625,0.0009765625,0.848,0.915178571428572,0.296748377551364,0.951276102088167,0.881720430107527,0.128,FALSE
93,1,6,1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.395289014425502,1,0.862,0.11,FALSE
94,1,6,1,128,0,0,0.0009765625,0.0009765625,0.854,0.918069584736251,0.299135814923165,0.948955916473318,0.889130434782609,0.118,FALSE
95,1,6,1,128,0,0,0.0009765625,0.0009765625,0.884,0.934240362811791,0.256195568109217,0.955916473317865,0.913525498891353,0.096,FALSE
96,1,6,1,128,0,0,0.0009765625,0.0009765625,0.856,0.919101123595506,0.305995494132284,0.948955916473318,0.891067538126362,0.116,FALSE
97,1,15,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
98,1,15,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
99,1,15,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
100,1,15,0.1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
101,1,15,0.55,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.440246813948014,1,0.862,0.11,FALSE
102,1,15,0.55,128,0,0,0.0009765625,0.0009765625,0.858,0.921198668146504,0.304045193180672,0.962877030162413,0.882978723404255,0.118,FALSE
103,1,15,0.55,128,0,0,0.0009765625,0.0009765625,0.866,0.925638179800222,0.310534987726554,0.967517401392111,0.887234042553191,0.11,FALSE
104,1,15,0.55,128,0,0,0.0009765625,0.0009765625,0.852,0.917225950782998,0.310635865361983,0.951276102088167,0.885529157667387,0.124,FALSE
105,1,15,1,128,0,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.430360805676048,1,0.862,0.11,FALSE
106,1,15,1,128,0,0,0.0009765625,0.0009765625,0.856,0.919463087248322,0.296075859981842,0.953596287703016,0.88768898488121,0.116,FALSE
107,1,15,1,128,0,0,0.0009765625,0.0009765625,0.856,0.919282511210762,0.305524731833619,0.951276102088167,0.889370932754881,0.112,FALSE
108,1,15,1,128,0,0,0.0009765625,0.0009765625,0.88,0.933333333333333,0.243081475503548,0.974477958236659,0.895522388059702,0.096,FALSE
109,1,1,0.1,1,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.486095699250143,1,0.862,0.11,FALSE
110,1,1,0.1,1,0.5,0,0.0009765625,0.0009765625,0.852,0.913551401869159,0.18359729647937,0.907192575406032,0.92,0.14,FALSE
111,1,1,0.1,1,0.5,0,0.0009765625,0.0009765625,0.86,0.918224299065421,0.179040989945862,0.911832946635731,0.924705882352941,0.12,FALSE
112,1,1,0.1,1,0.5,0,0.0009765625,0.0009765625,0.854,0.916188289322618,0.212481926090319,0.925754060324826,0.906818181818182,0.13,FALSE
113,1,1,0.55,1,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.452806079558828,1,0.862,0.11,FALSE
114,1,1,0.55,1,0.5,0,0.0009765625,0.0009765625,0.886,0.934857142857143,0.182016880190995,0.948955916473318,0.921171171171171,0.102,FALSE
115,1,1,0.55,1,0.5,0,0.0009765625,0.0009765625,0.872,0.926773455377574,0.198090050102559,0.939675174013921,0.914221218961625,0.108,FALSE
116,1,1,0.55,1,0.5,0,0.0009765625,0.0009765625,0.868,0.924485125858123,0.209186589999664,0.937354988399072,0.91196388261851,0.116,FALSE
117,1,1,1,1,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.48851676250042,1,0.862,0.11,FALSE
118,1,1,1,1,0.5,0,0.0009765625,0.0009765625,0.888,0.936073059360731,0.164262416355627,0.951276102088167,0.921348314606742,0.096,FALSE
119,1,1,1,1,0.5,0,0.0009765625,0.0009765625,0.888,0.935632183908046,0.16920542049161,0.94431554524362,0.927107061503417,0.104,FALSE
120,1,1,1,1,0.5,0,0.0009765625,0.0009765625,0.886,0.934407364787112,0.16715424190457,0.94199535962877,0.926940639269406,0.102,FALSE
121,1,6,0.1,1,0.5,0,0.0009765625,0.0009765625,0.864,0.926086956521739,0.366454823632267,0.988399071925754,0.871165644171779,0.108,FALSE
122,1,6,0.1,1,0.5,0,0.0009765625,0.0009765625,0.852,0.913752913752914,0.200813746259121,0.909512761020882,0.918032786885246,0.128,FALSE
123,1,6,0.1,1,0.5,0,0.0009765625,0.0009765625,0.836,0.903755868544601,0.236642119775379,0.893271461716937,0.914489311163896,0.148,FALSE
124,1,6,0.1,1,0.5,0,0.0009765625,0.0009765625,0.86,0.918981481481482,0.196913144355896,0.921113689095128,0.916859122401848,0.128,FALSE
125,1,6,0.55,1,0.5,0,0.0009765625,0.0009765625,0.866,0.927410617551462,0.225192508154276,0.993039443155452,0.869918699186992,0.11,FALSE
126,1,6,0.55,1,0.5,0,0.0009765625,0.0009765625,0.922,0.955732122587968,0.102256296445745,0.976798143851508,0.935555555555556,0.062,FALSE
127,1,6,0.55,1,0.5,0,0.0009765625,0.0009765625,0.91,0.949381327334083,0.117455193516931,0.979118329466357,0.921397379912664,0.078,FALSE
128,1,6,0.55,1,0.5,0,0.0009765625,0.0009765625,0.908,0.947963800904977,0.123709606913481,0.97215777262181,0.924944812362031,0.076,FALSE
129,1,6,1,1,0.5,0,0.0009765625,0.0009765625,0.87,0.929116684841876,0.157923938262887,0.988399071925754,0.876543209876543,0.11,FALSE
130,1,6,1,1,0.5,0,0.0009765625,0.0009765625,0.924,0.956818181818182,0.100171491980228,0.976798143851508,0.937639198218263,0.06,FALSE
131,1,6,1,1,0.5,0,0.0009765625,0.0009765625,0.928,0.959183673469388,0.0983220686640438,0.981438515081206,0.937915742793792,0.06,FALSE
132,1,6,1,1,0.5,0,0.0009765625,0.0009765625,0.93,0.959816303099885,0.098860082719661,0.96983758700696,0.95,0.058,FALSE
133,1,15,0.1,1,0.5,0,0.0009765625,0.0009765625,0.864,0.926724137931035,0.288190591479202,0.997679814385151,0.865191146881288,0.108,FALSE
134,1,15,0.1,1,0.5,0,0.0009765625,0.0009765625,0.874,0.925969447708578,0.166548976092,0.91415313225058,0.938095238095238,0.11,FALSE
135,1,15,0.1,1,0.5,0,0.0009765625,0.0009765625,0.846,0.909941520467836,0.207606173711288,0.902552204176334,0.917452830188679,0.134,FALSE
136,1,15,0.1,1,0.5,0,0.0009765625,0.0009765625,0.852,0.913348946135831,0.183782238810989,0.904872389791183,0.921985815602837,0.132,FALSE
137,1,15,0.55,1,0.5,0,0.0009765625,0.0009765625,0.846,0.91566265060241,0.281599919297892,0.96983758700696,0.867219917012448,0.13,FALSE
138,1,15,0.55,1,0.5,0,0.0009765625,0.0009765625,0.912,0.950113378684807,0.118396718114261,0.97215777262181,0.929046563192905,0.068,FALSE
139,1,15,0.55,1,0.5,0,0.0009765625,0.0009765625,0.928,0.958997722095672,0.119270990954639,0.976798143851508,0.941834451901566,0.06,FALSE
140,1,15,0.55,1,0.5,0,0.0009765625,0.0009765625,0.934,0.962542565266742,0.102390799959649,0.983758700696056,0.942222222222222,0.05,FALSE
141,1,15,1,1,0.5,0,0.0009765625,0.0009765625,0.86,0.922907488986784,0.251706513332661,0.97215777262181,0.878406708595388,0.112,FALSE
142,1,15,1,1,0.5,0,0.0009765625,0.0009765625,0.928,0.959459459459459,0.11069639194324,0.988399071925754,0.932166301969365,0.056,FALSE
143,1,15,1,1,0.5,0,0.0009765625,0.0009765625,0.922,0.955732122587968,0.091227008305592,0.976798143851508,0.935555555555556,0.062,FALSE
144,1,15,1,1,0.5,0,0.0009765625,0.0009765625,0.924,0.957110609480813,0.105215373751639,0.983758700696056,0.931868131868132,0.056,FALSE
145,1,1,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.367564477621978,1,0.862,0.11,FALSE
146,1,1,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.882,0.932261768082664,0.180201082753287,0.94199535962877,0.922727272727273,0.098,FALSE
147,1,1,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.866,0.924293785310734,0.289619691314436,0.948955916473318,0.900881057268722,0.122,FALSE
148,1,1,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.856,0.918181818181818,0.245099028212112,0.937354988399072,0.89977728285078,0.124,FALSE
149,1,1,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.350314401963751,1,0.862,0.11,FALSE
150,1,1,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.876,0.929384965831435,0.169306298127039,0.946635730858469,0.912751677852349,0.108,FALSE
151,1,1,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.88,0.931350114416476,0.195030095161236,0.94431554524362,0.918735891647856,0.104,FALSE
152,1,1,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.874,0.927669345579793,0.18265577188204,0.937354988399072,0.918181818181818,0.11,FALSE
153,1,1,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.34098322068664,1,0.862,0.11,FALSE
154,1,1,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.89,0.937142857142857,0.154679040989946,0.951276102088167,0.923423423423423,0.098,FALSE
155,1,1,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.882,0.93241695303551,0.164262416355627,0.94431554524362,0.920814479638009,0.106,FALSE
156,1,1,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.878,0.929804372842348,0.166044587914859,0.937354988399072,0.922374429223744,0.11,FALSE
157,1,6,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.882,0.934662236987818,0.192121456673056,0.979118329466357,0.89406779661017,0.102,FALSE
158,1,6,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.85,0.914675767918089,0.260297925283298,0.932714617169374,0.897321428571429,0.13,FALSE
159,1,6,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.824,0.897674418604651,0.279632805407041,0.895591647331787,0.8997668997669,0.164,FALSE
160,1,6,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.852,0.91647855530474,0.257574229126736,0.94199535962877,0.892307692307692,0.132,FALSE
161,1,6,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.862,0.923925027563396,0.241955008574599,0.97215777262181,0.880252100840336,0.114,FALSE
162,1,6,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.922,0.955530216647663,0.115202259659034,0.97215777262181,0.939461883408072,0.066,FALSE
163,1,6,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.906,0.946408209806157,0.115908403107031,0.962877030162413,0.930493273542601,0.082,FALSE
164,1,6,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.906,0.946285714285714,0.141598574262753,0.960556844547564,0.932432432432432,0.082,FALSE
165,1,6,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.415901677931336,1,0.862,0.11,FALSE
166,1,6,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.914,0.950857142857143,0.112882074044184,0.965197215777262,0.936936936936937,0.07,FALSE
167,1,6,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.914,0.950631458094145,0.117757826423215,0.960556844547564,0.940909090909091,0.074,FALSE
168,1,6,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.91,0.949267192784667,0.125491778472713,0.976798143851508,0.923245614035088,0.074,FALSE
169,1,15,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.872,0.930735930735931,0.344648441440533,0.997679814385151,0.872210953346856,0.104,FALSE
170,1,15,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.824,0.897435897435897,0.256868085678738,0.893271461716937,0.901639344262295,0.156,FALSE
171,1,15,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.81,0.888888888888889,0.314435589629779,0.881670533642691,0.89622641509434,0.174,FALSE
172,1,15,0.1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.83,0.9032992036405,0.324355223780221,0.921113689095128,0.886160714285714,0.162,FALSE
173,1,15,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.88,0.933920704845815,0.206429267964626,0.983758700696056,0.888888888888889,0.096,FALSE
174,1,15,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.91,0.949152542372881,0.132956723494401,0.974477958236659,0.92511013215859,0.074,FALSE
175,1,15,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.908,0.947845804988662,0.126298799556138,0.96983758700696,0.926829268292683,0.076,FALSE
176,1,15,0.55,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.908,0.947845804988662,0.126130670163758,0.96983758700696,0.926829268292683,0.076,FALSE
177,1,15,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.876,0.932461873638344,0.186976697266216,0.993039443155452,0.878850102669405,0.1,FALSE
178,1,15,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.914,0.951302378255946,0.11900198392683,0.974477958236659,0.929203539823009,0.066,FALSE
179,1,15,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.908,0.947608200455581,0.120010760281112,0.965197215777262,0.930648769574944,0.072,FALSE
180,1,15,1,11.3137084989848,0.5,0,0.0009765625,0.0009765625,0.91,0.948688711516534,0.114765123238845,0.965197215777262,0.932735426008969,0.074,FALSE
181,1,1,0.1,128,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
182,1,1,0.1,128,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
183,1,1,0.1,128,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
184,1,1,0.1,128,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.5,1,0.862,0.11,FALSE
185,1,1,0.55,128,0.5,0,0.0009765625,0.0009765625,0.862,0.925886143931257,0.394212986314268,1,0.862,0.11,FALSE
