"param_comb_id","cost","gamma","kernel","accuracy","f1","auc","recall","precision","balanced_accuracy","discrepancy","default"
15,1,0.0009765625,2,0.817095588235294,0.898521162672106,0.638729278119015,0.998866213151927,0.816496756255792,0.998866213151927,0.0193014705882353,FALSE
16,1.64067071201528,0.0009765625,2,0.817095588235294,0.898521162672106,0.637292781190146,0.998866213151927,0.816496756255792,0.998866213151927,0.0193014705882353,FALSE
17,2.69180038526471,0.0009765625,2,0.817095588235294,0.898521162672106,0.641365607731766,0.998866213151927,0.816496756255792,0.998866213151927,0.0193014705882353,FALSE
18,4.41635805469525,0.0009765625,2,0.818014705882353,0.898979591836735,0.643253417872003,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
19,7.24578931411126,0.0009765625,2,0.81985294117647,0.899897854954035,0.645895251304405,0.998866213151927,0.818773234200744,0.998866213151927,0.0165441176470588,FALSE
20,11.8879543130956,0.0009765625,2,0.82077205882353,0.900459418070444,0.650309314664377,1,0.818941504178273,1,0.015625,FALSE
21,19.5042184672716,0.0009765625,2,0.81985294117647,0.9,0.641668317812562,1,0.818181818181818,1,0.0165441176470588,FALSE
22,32,0.0009765625,2,0.81985294117647,0.9,0.625619179710719,1,0.818181818181818,1,0.0165441176470588,FALSE
23,52.5014627844889,0.0009765625,2,0.81985294117647,0.9,0.62608150056139,1,0.818181818181818,1,0.0165441176470588,FALSE
24,86.1376123284709,0.0009765625,2,0.81985294117647,0.9,0.62325804108051,1,0.818181818181818,1,0.0165441176470588,FALSE
25,141.323457750248,0.0009765625,2,0.81985294117647,0.9,0.610081896836404,1,0.818181818181818,1,0.0165441176470588,FALSE
26,231.86525805156,0.0009765625,2,0.818933823529412,0.899541050484447,0.609157255135064,1,0.817423540315107,1,0.0174632352941176,FALSE
27,380.414538019059,0.0009765625,2,0.818933823529412,0.899541050484447,0.606075116130595,1,0.817423540315107,1,0.0174632352941176,FALSE
28,624.134990952691,0.0009765625,2,0.818014705882353,0.89908256880734,0.605425665411796,1,0.816666666666667,1,0.0183823529411765,FALSE
29,1024,0.0009765625,2,0.818014705882353,0.898979591836735,0.610307553442089,0.998866213151927,0.817254174397032,0.998866213151927,0.0165441176470588,FALSE
30,0.0009765625,0.00160221749220242,2,0.818933823529412,0.899335717935616,0.558296457741673,0.997732426303855,0.818604651162791,0.997732426303855,0.015625,FALSE
31,0.00160221749220242,0.00160221749220242,2,0.818014705882353,0.898876404494382,0.568522554652929,0.997732426303855,0.817843866171004,0.997732426303855,0.0165441176470588,FALSE
32,0.00262871131373507,0.00160221749220242,2,0.818014705882353,0.898876404494382,0.59211192567642,0.997732426303855,0.817843866171004,0.997732426303855,0.0165441176470588,FALSE
33,0.00431284966278833,0.00160221749220242,2,0.818014705882353,0.898876404494382,0.610241507606279,0.997732426303855,0.817843866171004,0.997732426303855,0.0165441176470588,FALSE
34,0.00707596612706177,0.00160221749220242,2,0.818014705882353,0.898876404494382,0.630368976069392,0.997732426303855,0.817843866171004,0.997732426303855,0.0165441176470588,FALSE
35,0.0116093303838824,0.00160221749220242,2,0.818014705882353,0.898876404494382,0.633021817141096,0.997732426303855,0.817843866171004,0.997732426303855,0.0165441176470588,FALSE
36,0.0190470883469449,0.00160221749220242,2,0.817095588235294,0.898417559979581,0.640743676111221,0.997732426303855,0.817084493964717,0.997732426303855,0.0174632352941176,FALSE
37,0.03125,0.00160221749220242,2,0.818014705882353,0.898876404494382,0.650700085859587,0.997732426303855,0.817843866171004,0.997732426303855,0.0165441176470588,FALSE
38,0.0512709597504774,0.00160221749220242,2,0.818014705882353,0.898876404494382,0.661504083834181,0.997732426303855,0.817843866171004,0.997732426303855,0.0165441176470588,FALSE
39,0.0841187620395223,0.00160221749220242,2,0.818014705882353,0.898876404494382,0.656715760737952,0.997732426303855,0.817843866171004,0.997732426303855,0.0165441176470588,FALSE
40,0.138011189209227,0.00160221749220242,2,0.818014705882353,0.898876404494382,0.652252163001123,0.997732426303855,0.817843866171004,0.997732426303855,0.0165441176470588,FALSE
41,0.226430916065977,0.00160221749220242,2,0.818014705882353,0.898979591836735,0.653606102635229,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
42,0.371498572284237,0.00160221749220242,2,0.818014705882353,0.898979591836735,0.650501948352156,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
43,0.609506827102238,0.00160221749220242,2,0.818014705882353,0.898979591836735,0.648360962507981,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
44,1,0.00160221749220242,2,0.818014705882353,0.898979591836735,0.641563745239196,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
45,1.64067071201528,0.00160221749220242,2,0.818014705882353,0.898979591836735,0.647865618739405,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
46,2.69180038526471,0.00160221749220242,2,0.818933823529412,0.899541050484447,0.642807608480285,1,0.817423540315107,1,0.0174632352941176,FALSE
47,4.41635805469525,0.00160221749220242,2,0.818933823529412,0.899541050484447,0.64191598969685,1,0.817423540315107,1,0.0174632352941176,FALSE
48,7.24578931411126,0.00160221749220242,2,0.81985294117647,0.9,0.644425731457632,1,0.818181818181818,1,0.0165441176470588,FALSE
49,11.8879543130956,0.00160221749220242,2,0.81985294117647,0.9,0.638509125332981,1,0.818181818181818,1,0.0165441176470588,FALSE
50,19.5042184672716,0.00160221749220242,2,0.81985294117647,0.9,0.629488364925258,1,0.818181818181818,1,0.0165441176470588,FALSE
51,32,0.00160221749220242,2,0.82077205882353,0.900459418070444,0.626098012020342,1,0.818941504178273,1,0.015625,FALSE
52,52.5014627844889,0.00160221749220242,2,0.81985294117647,0.9,0.62194813200361,1,0.818181818181818,1,0.0165441176470588,FALSE
53,86.1376123284709,0.00160221749220242,2,0.81985294117647,0.9,0.616521365827885,1,0.818181818181818,1,0.0165441176470588,FALSE
54,141.323457750248,0.00160221749220242,2,0.818933823529412,0.899541050484447,0.605739383131894,1,0.817423540315107,1,0.0174632352941176,FALSE
55,231.86525805156,0.00160221749220242,2,0.818933823529412,0.899438489025013,0.606383330031042,0.998866213151927,0.818012999071495,0.998866213151927,0.015625,FALSE
56,380.414538019059,0.00160221749220242,2,0.818933823529412,0.899438489025013,0.594093300750721,0.998866213151927,0.818012999071495,0.998866213151927,0.015625,FALSE
57,624.134990952691,0.00160221749220242,2,0.818933823529412,0.899438489025013,0.574763886136979,0.998866213151927,0.818012999071495,0.998866213151927,0.015625,FALSE
58,1024,0.00160221749220242,2,0.818014705882353,0.898979591836735,0.585452303898906,0.998866213151927,0.817254174397032,0.998866213151927,0.0165441176470588,FALSE
59,0.0009765625,0.00262871131373507,2,0.818014705882353,0.898876404494382,0.536512339563657,0.997732426303855,0.817843866171004,0.997732426303855,0.0165441176470588,FALSE
60,0.00160221749220242,0.00262871131373507,2,0.818933823529412,0.899335717935616,0.560046672390639,0.997732426303855,0.818604651162791,0.997732426303855,0.015625,FALSE
61,0.00262871131373507,0.00262871131373507,2,0.818014705882353,0.898876404494382,0.59455011778174,0.997732426303855,0.817843866171004,0.997732426303855,0.0165441176470588,FALSE
62,0.00431284966278833,0.00262871131373507,2,0.818933823529412,0.899335717935616,0.626312660986725,0.997732426303855,0.818604651162791,0.997732426303855,0.015625,FALSE
63,0.00707596612706177,0.00262871131373507,2,0.818933823529412,0.899335717935616,0.633742817515356,0.997732426303855,0.818604651162791,0.997732426303855,0.015625,FALSE
64,0.0116093303838824,0.00262871131373507,2,0.818014705882353,0.898979591836735,0.641057393831319,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
65,0.0190470883469449,0.00262871131373507,2,0.818933823529412,0.899335717935616,0.668681064658873,0.997732426303855,0.818604651162791,0.997732426303855,0.015625,FALSE
66,0.03125,0.00262871131373507,2,0.818014705882353,0.898979591836735,0.663298329040354,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
67,0.0512709597504774,0.00262871131373507,2,0.818014705882353,0.898979591836735,0.664773352706779,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
68,0.0841187620395223,0.00262871131373507,2,0.818933823529412,0.899335717935616,0.658350395174251,0.997732426303855,0.818604651162791,0.997732426303855,0.015625,FALSE
69,0.138011189209227,0.00262871131373507,2,0.818014705882353,0.898979591836735,0.658229311141933,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
70,0.226430916065977,0.00262871131373507,2,0.818014705882353,0.898979591836735,0.660133632741122,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
71,0.371498572284237,0.00262871131373507,2,0.818014705882353,0.898979591836735,0.654701362745746,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
72,0.609506827102238,0.00262871131373507,2,0.818933823529412,0.899438489025013,0.644860533210048,0.998866213151927,0.818012999071495,0.998866213151927,0.0174632352941176,FALSE
73,1,0.00262871131373507,2,0.818933823529412,0.899541050484447,0.643748761640579,1,0.817423540315107,1,0.0174632352941176,FALSE
74,1.64067071201528,0.00262871131373507,2,0.818933823529412,0.899541050484447,0.640760187570174,1,0.817423540315107,1,0.0174632352941176,FALSE
75,2.69180038526471,0.00262871131373507,2,0.82077205882353,0.900459418070444,0.640617088259252,1,0.818941504178273,1,0.015625,FALSE
76,4.41635805469525,0.00262871131373507,2,0.81985294117647,0.9,0.632724610879951,1,0.818181818181818,1,0.0165441176470588,FALSE
77,7.24578931411126,0.00262871131373507,2,0.81985294117647,0.9,0.624369812649979,1,0.818181818181818,1,0.0165441176470588,FALSE
78,11.8879543130956,0.00262871131373507,2,0.821691176470588,0.900919305413687,0.624199194240803,1,0.819702602230483,1,0.0165441176470588,FALSE
79,19.5042184672716,0.00262871131373507,2,0.82077205882353,0.900357690342361,0.623835942143848,0.998866213151927,0.81953488372093,0.998866213151927,0.0137867647058824,FALSE
80,32,0.00262871131373507,2,0.82077205882353,0.900357690342361,0.621447284415384,0.998866213151927,0.81953488372093,0.998866213151927,0.0137867647058824,FALSE
81,52.5014627844889,0.00262871131373507,2,0.82077205882353,0.900357690342361,0.607533628338067,0.998866213151927,0.81953488372093,0.998866213151927,0.015625,FALSE
82,86.1376123284709,0.00262871131373507,2,0.818933823529412,0.899438489025013,0.603631420205623,0.998866213151927,0.818012999071495,0.998866213151927,0.015625,FALSE
83,141.323457750248,0.00262871131373507,2,0.818933823529412,0.899438489025013,0.590532329436629,0.998866213151927,0.818012999071495,0.998866213151927,0.015625,FALSE
84,231.86525805156,0.00262871131373507,2,0.81985294117647,0.899897854954035,0.57904035400568,0.998866213151927,0.818773234200744,0.998866213151927,0.0147058823529412,FALSE
85,380.414538019059,0.00262871131373507,2,0.818933823529412,0.899438489025013,0.579623758888669,0.998866213151927,0.818012999071495,0.998866213151927,0.015625,FALSE
86,624.134990952691,0.00262871131373507,2,0.818014705882353,0.898979591836735,0.589404046408207,0.998866213151927,0.817254174397032,0.998866213151927,0.0165441176470588,FALSE
87,1024,0.00262871131373507,2,0.817095588235294,0.898521162672106,0.588705061312551,0.998866213151927,0.816496756255792,0.998866213151927,0.015625,FALSE
88,0.0009765625,0.00431284966278833,2,0.81985294117647,0.899795501022495,0.542731655769104,0.997732426303855,0.819366852886406,0.997732426303855,0.0147058823529412,FALSE
89,0.00160221749220242,0.00431284966278833,2,0.818933823529412,0.899335717935616,0.597687294982718,0.997732426303855,0.818604651162791,0.997732426303855,0.015625,FALSE
90,0.00262871131373507,0.00431284966278833,2,0.818933823529412,0.899335717935616,0.612998921251348,0.997732426303855,0.818604651162791,0.997732426303855,0.015625,FALSE
91,0.00431284966278833,0.00431284966278833,2,0.818933823529412,0.899335717935616,0.642158157761486,0.997732426303855,0.818604651162791,0.997732426303855,0.015625,FALSE
92,0.00707596612706177,0.00431284966278833,2,0.81985294117647,0.899897854954035,0.675478281927658,0.998866213151927,0.818773234200744,0.998866213151927,0.0165441176470588,FALSE
93,0.0116093303838824,0.00431284966278833,2,0.818933823529412,0.899438489025013,0.678092596261806,0.998866213151927,0.818012999071495,0.998866213151927,0.0174632352941176,FALSE
94,0.0190470883469449,0.00431284966278833,2,0.818933823529412,0.899438489025013,0.671581577614865,0.998866213151927,0.818012999071495,0.998866213151927,0.0174632352941176,FALSE
95,0.03125,0.00431284966278833,2,0.818014705882353,0.898979591836735,0.665010016951765,0.998866213151927,0.817254174397032,0.998866213151927,0.0183823529411765,FALSE
96,0.0512709597504774,0.00431284966278833,2,0.818933823529412,0.899438489025013,0.667327125024767,0.998866213151927,0.818012999071495,0.998866213151927,0.0174632352941176,FALSE
97,0.0841187620395223,0.00431284966278833,2,0.818933823529412,0.899335717935616,0.66504854368932,0.997732426303855,0.818604651162791,0.997732426303855,0.015625,FALSE
98,0.138011189209227,0.00431284966278833,2,0.818933823529412,0.899438489025013,0.660304251150298,0.998866213151927,0.818012999071495,0.998866213151927,0.0174632352941176,FALSE
99,0.226430916065977,0.00431284966278833,2,0.818933823529412,0.899438489025013,0.651943949100676,0.998866213151927,0.818012999071495,0.998866213151927,0.0174632352941176,FALSE
100,0.371498572284237,0.00431284966278833,2,0.81985294117647,0.9,0.644992624881668,1,0.818181818181818,1,0.0165441176470588,FALSE
101,0.609506827102238,0.00431284966278833,2,0.81985294117647,0.9,0.63942275939502,1,0.818181818181818,1,0.0165441176470588,FALSE
102,1,0.00431284966278833,2,0.81985294117647,0.9,0.63659379609449,1,0.818181818181818,1,0.0165441176470588,FALSE
103,1.64067071201528,0.00431284966278833,2,0.82077205882353,0.900459418070444,0.627540012768862,1,0.818941504178273,1,0.015625,FALSE
104,2.69180038526471,0.00431284966278833,2,0.81985294117647,0.9,0.625063293925985,1,0.818181818181818,1,0.0165441176470588,FALSE
105,4.41635805469525,0.00431284966278833,2,0.821691176470588,0.900919305413687,0.625525614776655,1,0.819702602230483,1,0.0147058823529412,FALSE
106,7.24578931411126,0.00431284966278833,2,0.821691176470588,0.900919305413687,0.628756356911697,1,0.819702602230483,1,0.0147058823529412,FALSE
107,11.8879543130956,0.00431284966278833,2,0.82077205882353,0.900255754475703,0.623153468507144,0.997732426303855,0.820130475302889,0.997732426303855,0.0137867647058824,FALSE
108,19.5042184672716,0.00431284966278833,2,0.82077205882353,0.900255754475703,0.614595028950091,0.997732426303855,0.820130475302889,0.997732426303855,0.0137867647058824,FALSE
109,32,0.00431284966278833,2,0.82077205882353,0.900357690342361,0.600604319397662,0.998866213151927,0.81953488372093,0.998866213151927,0.0137867647058824,FALSE
110,52.5014627844889,0.00431284966278833,2,0.821691176470588,0.90081799591002,0.592100918037118,0.998866213151927,0.820297951582868,0.998866213151927,0.0128676470588235,FALSE
111,86.1376123284709,0.00431284966278833,2,0.82077205882353,0.900357690342361,0.593124628492174,0.998866213151927,0.81953488372093,0.998866213151927,0.0137867647058824,FALSE
112,141.323457750248,0.00431284966278833,2,0.82077205882353,0.900357690342361,0.590185588798626,0.998866213151927,0.81953488372093,0.998866213151927,0.0137867647058824,FALSE
113,231.86525805156,0.00431284966278833,2,0.818014705882353,0.898979591836735,0.585573387931224,0.998866213151927,0.817254174397032,0.998866213151927,0.0147058823529412,FALSE
114,380.414538019059,0.00431284966278833,2,0.816176470588235,0.898063200815494,0.58055390440966,0.998866213151927,0.815740740740741,0.998866213151927,0.0165441176470588,FALSE
115,624.134990952691,0.00431284966278833,2,0.817095588235294,0.898521162672106,0.572463289522929,0.998866213151927,0.816496756255792,0.998866213151927,0.015625,FALSE
116,1024,0.00431284966278833,2,0.817095588235294,0.898521162672106,0.56090526825617,0.998866213151927,0.816496756255792,0.998866213151927,0.015625,FALSE
117,0.0009765625,0.00707596612706177,2,0.821691176470588,0.9007164790174,0.576266428901658,0.997732426303855,0.82089552238806,0.997732426303855,0.0165441176470588,FALSE
118,0.00160221749220242,0.00707596612706177,2,0.82077205882353,0.900255754475703,0.630968892411333,0.997732426303855,0.820130475302889,0.997732426303855,0.015625,FALSE
119,0.00262871131373507,0.00707596612706177,2,0.821691176470588,0.9007164790174,0.640479492767981,0.997732426303855,0.82089552238806,0.997732426303855,0.0147058823529412,FALSE
120,0.00431284966278833,0.00707596612706177,2,0.82077205882353,0.900357690342361,0.671113752944544,0.998866213151927,0.81953488372093,0.998866213151927,0.015625,FALSE
121,0.00707596612706177,0.00707596612706177,2,0.82077205882353,0.900357690342361,0.665593421834753,0.998866213151927,0.81953488372093,0.998866213151927,0.015625,FALSE
122,0.0116093303838824,0.00707596612706177,2,0.821691176470588,0.9007164790174,0.670090042489488,0.997732426303855,0.82089552238806,0.997732426303855,0.0147058823529412,FALSE
123,0.0190470883469449,0.00707596612706177,2,0.81985294117647,0.9,0.666149307619488,1,0.818181818181818,1,0.0165441176470588,FALSE
124,0.03125,0.00707596612706177,2,0.81985294117647,0.9,0.649786451797547,1,0.818181818181818,1,0.0165441176470588,FALSE
125,0.0512709597504774,0.00707596612706177,2,0.81985294117647,0.9,0.657678929176849,1,0.818181818181818,1,0.0165441176470588,FALSE
126,0.0841187620395223,0.00707596612706177,2,0.821691176470588,0.9007164790174,0.652158598067059,0.997732426303855,0.82089552238806,0.997732426303855,0.0147058823529412,FALSE
127,0.138011189209227,0.00707596612706177,2,0.81985294117647,0.9,0.644299143605662,1,0.818181818181818,1,0.0165441176470588,FALSE
128,0.226430916065977,0.00707596612706177,2,0.81985294117647,0.9,0.637309292649099,1,0.818181818181818,1,0.0165441176470588,FALSE
129,0.371498572284237,0.00707596612706177,2,0.82077205882353,0.900459418070444,0.630715716707395,1,0.818941504178273,1,0.015625,FALSE
130,0.609506827102238,0.00707596612706177,2,0.821691176470588,0.900919305413687,0.627677608260133,1,0.819702602230483,1,0.0147058823529412,FALSE
131,1,0.00707596612706177,2,0.821691176470588,0.900919305413687,0.632724610879951,1,0.819702602230483,1,0.0147058823529412,FALSE
132,1.64067071201528,0.00707596612706177,2,0.824448529411765,0.90230179028133,0.643187372036193,1,0.821994408201305,1,0.0119485294117647,FALSE
133,2.69180038526471,0.00707596612706177,2,0.823529411764706,0.901740020470829,0.63876230103692,0.998866213151927,0.821828358208955,0.998866213151927,0.0110294117647059,FALSE
134,4.41635805469525,0.00707596612706177,2,0.823529411764706,0.901639344262295,0.636247055456487,0.997732426303855,0.822429906542056,0.997732426303855,0.0110294117647059,FALSE
135,7.24578931411126,0.00707596612706177,2,0.823529411764706,0.901639344262295,0.619240252735398,0.997732426303855,0.822429906542056,0.997732426303855,0.0110294117647059,FALSE
136,11.8879543130956,0.00707596612706177,2,0.823529411764706,0.901639344262295,0.60302600004403,0.997732426303855,0.822429906542056,0.997732426303855,0.00919117647058824,FALSE
137,19.5042184672716,0.00707596612706177,2,0.821691176470588,0.9007164790174,0.595485767122383,0.997732426303855,0.82089552238806,0.997732426303855,0.0110294117647059,FALSE
138,32,0.00707596612706177,2,0.821691176470588,0.90081799591002,0.591699139202607,0.998866213151927,0.820297951582868,0.998866213151927,0.0128676470588235,FALSE
139,52.5014627844889,0.00707596612706177,2,0.821691176470588,0.90081799591002,0.592475177773375,0.998866213151927,0.820297951582868,0.998866213151927,0.0128676470588235,FALSE
140,86.1376123284709,0.00707596612706177,2,0.818014705882353,0.898876404494382,0.586101754617705,0.997732426303855,0.817843866171004,0.997732426303855,0.0128676470588235,FALSE
141,141.323457750248,0.00707596612706177,2,0.817095588235294,0.898313745528871,0.586723686238249,0.996598639455782,0.817674418604651,0.996598639455782,0.0119485294117647,FALSE
142,231.86525805156,0.00707596612706177,2,0.817095588235294,0.898521162672106,0.58344340972635,0.998866213151927,0.816496756255792,0.998866213151927,0.015625,FALSE
143,380.414538019059,0.00707596612706177,2,0.817095588235294,0.898417559979581,0.574851947251392,0.997732426303855,0.817084493964717,0.997732426303855,0.0137867647058824,FALSE
144,624.134990952691,0.00707596612706177,2,0.816176470588235,0.898063200815494,0.564857010765471,0.998866213151927,0.815740740740741,0.998866213151927,0.0165441176470588,FALSE
145,1024,0.00707596612706177,2,0.816176470588235,0.898063200815494,0.564328644078991,0.998866213151927,0.815740740740741,0.998866213151927,0.0165441176470588,FALSE
146,0.0009765625,0.0116093303838824,2,0.821691176470588,0.90081799591002,0.657777997930564,0.998866213151927,0.820297951582868,0.998866213151927,0.0128676470588235,FALSE
147,0.00160221749220242,0.0116093303838824,2,0.822610294117647,0.901278772378517,0.637402857583163,0.998866213151927,0.821062441752097,0.998866213151927,0.0137867647058824,FALSE
148,0.00262871131373507,0.0116093303838824,2,0.822610294117647,0.901278772378517,0.665428307245228,0.998866213151927,0.821062441752097,0.998866213151927,0.0137867647058824,FALSE
149,0.00431284966278833,0.0116093303838824,2,0.822610294117647,0.901278772378517,0.690580763049556,0.998866213151927,0.821062441752097,0.998866213151927,0.0137867647058824,FALSE
150,0.00707596612706177,0.0116093303838824,2,0.822610294117647,0.901278772378517,0.648168328820201,0.998866213151927,0.821062441752097,0.998866213151927,0.0137867647058824,FALSE
151,0.0116093303838824,0.0116093303838824,2,0.821691176470588,0.90081799591002,0.643346982806067,0.998866213151927,0.820297951582868,0.998866213151927,0.0128676470588235,FALSE
152,0.0190470883469449,0.0116093303838824,2,0.81985294117647,0.9,0.664833894722938,1,0.818181818181818,1,0.0165441176470588,FALSE
153,0.03125,0.0116093303838824,2,0.823529411764706,0.901740020470829,0.639114545494573,0.998866213151927,0.821828358208955,0.998866213151927,0.0128676470588235,FALSE
154,0.0512709597504774,0.0116093303838824,2,0.823529411764706,0.901740020470829,0.644722937718777,0.998866213151927,0.821828358208955,0.998866213151927,0.0128676470588235,FALSE
155,0.0841187620395223,0.0116093303838824,2,0.823529411764706,0.901740020470829,0.645493472469894,0.998866213151927,0.821828358208955,0.998866213151927,0.0128676470588235,FALSE
156,0.138011189209227,0.0116093303838824,2,0.822610294117647,0.901278772378517,0.643132333839685,0.998866213151927,0.821062441752097,0.998866213151927,0.0137867647058824,FALSE
157,0.226430916065977,0.0116093303838824,2,0.822610294117647,0.901379662749106,0.6323943817009,1,0.82046511627907,1,0.0137867647058824,FALSE
158,0.371498572284237,0.0116093303838824,2,0.823529411764706,0.901740020470829,0.630506571560663,0.998866213151927,0.821828358208955,0.998866213151927,0.0128676470588235,FALSE
159,0.609506827102238,0.0116093303838824,2,0.824448529411765,0.90230179028133,0.64073266847192,1,0.821994408201305,1,0.0119485294117647,FALSE
160,1,0.0116093303838824,2,0.825367647058823,0.90266393442623,0.63324196992713,0.998866213151927,0.823364485981308,0.998866213151927,0.00919117647058824,FALSE
161,1.64067071201528,0.0116093303838824,2,0.825367647058823,0.90266393442623,0.63488761200273,0.998866213151927,0.823364485981308,0.998866213151927,0.00919117647058824,FALSE
162,2.69180038526471,0.0116093303838824,2,0.823529411764706,0.901639344262295,0.628360081896836,0.997732426303855,0.822429906542056,0.997732426303855,0.00919117647058824,FALSE
163,4.41635805469525,0.0116093303838824,2,0.823529411764706,0.901639344262295,0.610560729146027,0.997732426303855,0.822429906542056,0.997732426303855,0.00919117647058824,FALSE
164,7.24578931411126,0.0116093303838824,2,0.822610294117647,0.900974858902001,0.599789754089338,0.99546485260771,0.822867853795689,0.99546485260771,0.00827205882352941,FALSE
165,11.8879543130956,0.0116093303838824,2,0.82077205882353,0.900153609831029,0.592354093741056,0.996598639455782,0.820728291316527,0.996598639455782,0.0101102941176471,FALSE
166,19.5042184672716,0.0116093303838824,2,0.818933823529412,0.89923273657289,0.593724544834115,0.996598639455782,0.819198508853681,0.996598639455782,0.0101102941176471,FALSE
167,32,0.0116093303838824,2,0.818014705882353,0.898773006134969,0.590851550976378,0.996598639455782,0.818435754189944,0.996598639455782,0.0110294117647059,FALSE
168,52.5014627844889,0.0116093303838824,2,0.818014705882353,0.898773006134969,0.603246152830064,0.996598639455782,0.818435754189944,0.996598639455782,0.0110294117647059,FALSE
169,86.1376123284709,0.0116093303838824,2,0.818933823529412,0.89923273657289,0.602134381260595,0.996598639455782,0.819198508853681,0.996598639455782,0.0119485294117647,FALSE
170,141.323457750248,0.0116093303838824,2,0.817095588235294,0.898417559979581,0.590317680470246,0.997732426303855,0.817084493964717,0.997732426303855,0.0137867647058824,FALSE
171,231.86525805156,0.0116093303838824,2,0.816176470588235,0.897959183673469,0.592023864562006,0.997732426303855,0.816326530612245,0.997732426303855,0.0147058823529412,FALSE
172,380.414538019059,0.0116093303838824,2,0.816176470588235,0.898063200815494,0.59546925566343,0.998866213151927,0.815740740740741,0.998866213151927,0.0165441176470588,FALSE
173,624.134990952691,0.0116093303838824,2,0.814338235294118,0.897148676171079,0.588358320674548,0.998866213151927,0.814232902033272,0.998866213151927,0.0183823529411765,FALSE
174,1024,0.0116093303838824,2,0.815257352941177,0.897605705552725,0.580867622129758,0.998866213151927,0.814986123959297,0.998866213151927,0.0193014705882353,FALSE
175,0.0009765625,0.0190470883469449,2,0.826286764705882,0.903126601742696,0.65236223939414,0.998866213151927,0.824134705332086,0.998866213151927,0.0119485294117647,FALSE
176,0.00160221749220242,0.0190470883469449,2,0.824448529411765,0.902201740911418,0.664503665543888,0.998866213151927,0.822595704948646,0.998866213151927,0.0119485294117647,FALSE
177,0.00262871131373507,0.0190470883469449,2,0.824448529411765,0.902201740911418,0.647265702397464,0.998866213151927,0.822595704948646,0.998866213151927,0.0119485294117647,FALSE
178,0.00431284966278833,0.0190470883469449,2,0.825367647058823,0.90266393442623,0.648267397573916,0.998866213151927,0.823364485981308,0.998866213151927,0.0110294117647059,FALSE
