"param_comb_id","cost","gamma","kernel","accuracy","f1","auc","recall","precision","balanced_accuracy","discrepancy","default"
74,1.64067071201528,0.00262871131373507,2,0.938356164383562,0.966542750929368,0.936538461538462,1,0.935251798561151,1,0.0273972602739726,FALSE
75,2.69180038526471,0.00262871131373507,2,0.938356164383562,0.966542750929368,0.937019230769231,1,0.935251798561151,1,0.0136986301369863,FALSE
76,4.41635805469525,0.00262871131373507,2,0.931506849315068,0.962962962962963,0.939423076923077,1,0.928571428571429,1,0.0205479452054795,FALSE
77,7.24578931411126,0.00262871131373507,2,0.938356164383562,0.966542750929368,0.936538461538462,1,0.935251798561151,1,0.0136986301369863,FALSE
78,11.8879543130956,0.00262871131373507,2,0.931506849315068,0.962686567164179,0.911538461538462,0.992307692307692,0.934782608695652,0.992307692307692,0.0205479452054795,FALSE
79,19.5042184672716,0.00262871131373507,2,0.924657534246575,0.95910780669145,0.895192307692308,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
80,32,0.00262871131373507,2,0.924657534246575,0.95910780669145,0.894230769230769,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
81,52.5014627844889,0.00262871131373507,2,0.924657534246575,0.95910780669145,0.891826923076923,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
82,86.1376123284709,0.00262871131373507,2,0.931506849315068,0.962962962962963,0.89375,1,0.928571428571429,1,0.0205479452054795,FALSE
83,141.323457750248,0.00262871131373507,2,0.924657534246575,0.958801498127341,0.897115384615385,0.984615384615385,0.934306569343066,0.984615384615385,0.0273972602739726,FALSE
84,231.86525805156,0.00262871131373507,2,0.924657534246575,0.95910780669145,0.900961538461538,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
85,380.414538019059,0.00262871131373507,2,0.917808219178082,0.955223880597015,0.905769230769231,0.984615384615385,0.927536231884058,0.984615384615385,0.0342465753424658,FALSE
86,624.134990952691,0.00262871131373507,2,0.910958904109589,0.951672862453532,0.904807692307692,0.984615384615385,0.920863309352518,0.984615384615385,0.0273972602739726,FALSE
87,1024,0.00262871131373507,2,0.917808219178082,0.955555555555556,0.904807692307692,0.992307692307692,0.921428571428571,0.992307692307692,0.0342465753424658,FALSE
88,0.0009765625,0.00431284966278833,2,0.917808219178082,0.955882352941177,0.911538461538462,1,0.915492957746479,1,0.0342465753424658,FALSE
89,0.00160221749220242,0.00431284966278833,2,0.931506849315068,0.962406015037594,0.922596153846154,0.984615384615385,0.941176470588235,0.984615384615385,0.0205479452054795,FALSE
90,0.00262871131373507,0.00431284966278833,2,0.931506849315068,0.962686567164179,0.925480769230769,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
91,0.00431284966278833,0.00431284966278833,2,0.938356164383562,0.966542750929368,0.932692307692308,1,0.935251798561151,1,0.0136986301369863,FALSE
92,0.00707596612706177,0.00431284966278833,2,0.931506849315068,0.962686567164179,0.934134615384615,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
93,0.0116093303838824,0.00431284966278833,2,0.931506849315068,0.962686567164179,0.933173076923077,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
94,0.0190470883469449,0.00431284966278833,2,0.931506849315068,0.962686567164179,0.933653846153846,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
95,0.03125,0.00431284966278833,2,0.931506849315068,0.962962962962963,0.933653846153846,1,0.928571428571429,1,0.0205479452054795,FALSE
96,0.0512709597504774,0.00431284966278833,2,0.931506849315068,0.962686567164179,0.932692307692308,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
97,0.0841187620395223,0.00431284966278833,2,0.931506849315068,0.962686567164179,0.933173076923077,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
98,0.138011189209227,0.00431284966278833,2,0.924657534246575,0.95910780669145,0.933173076923077,0.992307692307692,0.928057553956835,0.992307692307692,0.0136986301369863,FALSE
99,0.226430916065977,0.00431284966278833,2,0.924657534246575,0.95910780669145,0.932692307692308,0.992307692307692,0.928057553956835,0.992307692307692,0.0136986301369863,FALSE
100,0.371498572284237,0.00431284966278833,2,0.931506849315068,0.962686567164179,0.933173076923077,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
101,0.609506827102238,0.00431284966278833,2,0.931506849315068,0.962686567164179,0.933173076923077,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
102,1,0.00431284966278833,2,0.931506849315068,0.962686567164179,0.936057692307692,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
103,1.64067071201528,0.00431284966278833,2,0.931506849315068,0.962686567164179,0.935576923076923,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
104,2.69180038526471,0.00431284966278833,2,0.931506849315068,0.962962962962963,0.938942307692308,1,0.928571428571429,1,0.0205479452054795,FALSE
105,4.41635805469525,0.00431284966278833,2,0.938356164383562,0.966542750929368,0.9375,1,0.935251798561151,1,0.0136986301369863,FALSE
106,7.24578931411126,0.00431284966278833,2,0.924657534246575,0.95910780669145,0.928365384615385,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
107,11.8879543130956,0.00431284966278833,2,0.931506849315068,0.962962962962963,0.912019230769231,1,0.928571428571429,1,0.0205479452054795,FALSE
108,19.5042184672716,0.00431284966278833,2,0.924657534246575,0.95910780669145,0.903365384615385,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
109,32,0.00431284966278833,2,0.917808219178082,0.955223880597015,0.903365384615385,0.984615384615385,0.927536231884058,0.984615384615385,0.0342465753424658,FALSE
110,52.5014627844889,0.00431284966278833,2,0.924657534246575,0.95910780669145,0.902884615384615,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
111,86.1376123284709,0.00431284966278833,2,0.924657534246575,0.95910780669145,0.911538461538462,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
112,141.323457750248,0.00431284966278833,2,0.917808219178082,0.955223880597015,0.920192307692308,0.984615384615385,0.927536231884058,0.984615384615385,0.0342465753424658,FALSE
113,231.86525805156,0.00431284966278833,2,0.904109589041096,0.947761194029851,0.916346153846154,0.976923076923077,0.920289855072464,0.976923076923077,0.0342465753424658,FALSE
114,380.414538019059,0.00431284966278833,2,0.917808219178082,0.955555555555556,0.914423076923077,0.992307692307692,0.921428571428571,0.992307692307692,0.0342465753424658,FALSE
115,624.134990952691,0.00431284966278833,2,0.917808219178082,0.955555555555556,0.9125,0.992307692307692,0.921428571428571,0.992307692307692,0.0342465753424658,FALSE
116,1024,0.00431284966278833,2,0.910958904109589,0.951672862453532,0.911057692307692,0.984615384615385,0.920863309352518,0.984615384615385,0.0410958904109589,FALSE
117,0.0009765625,0.00707596612706177,2,0.924657534246575,0.959409594095941,0.930769230769231,1,0.921985815602837,1,0.0273972602739726,FALSE
118,0.00160221749220242,0.00707596612706177,2,0.938356164383562,0.966542750929368,0.926442307692308,1,0.935251798561151,1,0.0136986301369863,FALSE
119,0.00262871131373507,0.00707596612706177,2,0.931506849315068,0.962686567164179,0.925961538461539,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
120,0.00431284966278833,0.00707596612706177,2,0.931506849315068,0.962686567164179,0.927884615384615,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
121,0.00707596612706177,0.00707596612706177,2,0.931506849315068,0.962686567164179,0.928846153846154,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
122,0.0116093303838824,0.00707596612706177,2,0.931506849315068,0.962686567164179,0.928365384615385,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
123,0.0190470883469449,0.00707596612706177,2,0.931506849315068,0.962686567164179,0.927884615384615,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
124,0.03125,0.00707596612706177,2,0.931506849315068,0.962686567164179,0.928846153846154,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
125,0.0512709597504774,0.00707596612706177,2,0.931506849315068,0.962686567164179,0.929326923076923,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
126,0.0841187620395223,0.00707596612706177,2,0.931506849315068,0.962686567164179,0.929326923076923,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
127,0.138011189209227,0.00707596612706177,2,0.931506849315068,0.962686567164179,0.928846153846154,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
128,0.226430916065977,0.00707596612706177,2,0.931506849315068,0.962686567164179,0.929326923076923,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
129,0.371498572284237,0.00707596612706177,2,0.924657534246575,0.95910780669145,0.928846153846154,0.992307692307692,0.928057553956835,0.992307692307692,0.0136986301369863,FALSE
130,0.609506827102238,0.00707596612706177,2,0.924657534246575,0.95910780669145,0.930288461538462,0.992307692307692,0.928057553956835,0.992307692307692,0.0136986301369863,FALSE
131,1,0.00707596612706177,2,0.924657534246575,0.95910780669145,0.933173076923077,0.992307692307692,0.928057553956835,0.992307692307692,0.0136986301369863,FALSE
132,1.64067071201528,0.00707596612706177,2,0.931506849315068,0.962686567164179,0.933653846153846,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
133,2.69180038526471,0.00707596612706177,2,0.931506849315068,0.962962962962963,0.936538461538462,1,0.928571428571429,1,0.0205479452054795,FALSE
134,4.41635805469525,0.00707596612706177,2,0.924657534246575,0.95910780669145,0.936057692307692,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
135,7.24578931411126,0.00707596612706177,2,0.924657534246575,0.95910780669145,0.938461538461538,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
136,11.8879543130956,0.00707596612706177,2,0.917808219178082,0.955223880597015,0.927403846153846,0.984615384615385,0.927536231884058,0.984615384615385,0.0342465753424658,FALSE
137,19.5042184672716,0.00707596612706177,2,0.924657534246575,0.95910780669145,0.930288461538462,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
138,32,0.00707596612706177,2,0.924657534246575,0.95910780669145,0.933653846153846,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
139,52.5014627844889,0.00707596612706177,2,0.924657534246575,0.958801498127341,0.942788461538462,0.984615384615385,0.934306569343066,0.984615384615385,0.0273972602739726,FALSE
140,86.1376123284709,0.00707596612706177,2,0.917808219178082,0.954887218045113,0.940865384615385,0.976923076923077,0.933823529411765,0.976923076923077,0.0205479452054795,FALSE
141,141.323457750248,0.00707596612706177,2,0.917808219178082,0.955223880597015,0.934615384615385,0.984615384615385,0.927536231884058,0.984615384615385,0.0205479452054795,FALSE
142,231.86525805156,0.00707596612706177,2,0.917808219178082,0.955555555555556,0.925,0.992307692307692,0.921428571428571,0.992307692307692,0.0342465753424658,FALSE
143,380.414538019059,0.00707596612706177,2,0.910958904109589,0.951310861423221,0.920192307692308,0.976923076923077,0.927007299270073,0.976923076923077,0.0547945205479452,FALSE
144,624.134990952691,0.00707596612706177,2,0.904109589041096,0.947761194029851,0.917788461538461,0.976923076923077,0.920289855072464,0.976923076923077,0.047945205479452,FALSE
145,1024,0.00707596612706177,2,0.917808219178082,0.955223880597015,0.915384615384615,0.984615384615385,0.927536231884058,0.984615384615385,0.047945205479452,FALSE
146,0.0009765625,0.0116093303838824,2,0.924657534246575,0.95910780669145,0.914423076923077,0.992307692307692,0.928057553956835,0.992307692307692,0.0136986301369863,FALSE
147,0.00160221749220242,0.0116093303838824,2,0.924657534246575,0.95910780669145,0.912980769230769,0.992307692307692,0.928057553956835,0.992307692307692,0.0136986301369863,FALSE
148,0.00262871131373507,0.0116093303838824,2,0.924657534246575,0.958801498127341,0.922115384615385,0.984615384615385,0.934306569343066,0.984615384615385,0,FALSE
149,0.00431284966278833,0.0116093303838824,2,0.924657534246575,0.958801498127341,0.924519230769231,0.984615384615385,0.934306569343066,0.984615384615385,0,FALSE
150,0.00707596612706177,0.0116093303838824,2,0.931506849315068,0.962686567164179,0.925961538461539,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
151,0.0116093303838824,0.0116093303838824,2,0.931506849315068,0.962686567164179,0.925480769230769,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
152,0.0190470883469449,0.0116093303838824,2,0.924657534246575,0.958801498127341,0.926442307692308,0.984615384615385,0.934306569343066,0.984615384615385,0,FALSE
153,0.03125,0.0116093303838824,2,0.931506849315068,0.962686567164179,0.925480769230769,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
154,0.0512709597504774,0.0116093303838824,2,0.931506849315068,0.962686567164179,0.925480769230769,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
155,0.0841187620395223,0.0116093303838824,2,0.924657534246575,0.958801498127341,0.924519230769231,0.984615384615385,0.934306569343066,0.984615384615385,0,FALSE
156,0.138011189209227,0.0116093303838824,2,0.931506849315068,0.962686567164179,0.925,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
157,0.226430916065977,0.0116093303838824,2,0.931506849315068,0.962686567164179,0.925,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
158,0.371498572284237,0.0116093303838824,2,0.931506849315068,0.962686567164179,0.925480769230769,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
159,0.609506827102238,0.0116093303838824,2,0.931506849315068,0.962686567164179,0.927884615384615,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
160,1,0.0116093303838824,2,0.924657534246575,0.958801498127341,0.933653846153846,0.984615384615385,0.934306569343066,0.984615384615385,0,FALSE
161,1.64067071201528,0.0116093303838824,2,0.931506849315068,0.962686567164179,0.934615384615385,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
162,2.69180038526471,0.0116093303838824,2,0.924657534246575,0.958801498127341,0.939423076923077,0.984615384615385,0.934306569343066,0.984615384615385,0.0136986301369863,FALSE
163,4.41635805469525,0.0116093303838824,2,0.924657534246575,0.95910780669145,0.94375,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
164,7.24578931411126,0.0116093303838824,2,0.924657534246575,0.95910780669145,0.946153846153846,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
165,11.8879543130956,0.0116093303838824,2,0.924657534246575,0.958801498127341,0.945673076923077,0.984615384615385,0.934306569343066,0.984615384615385,0.0136986301369863,FALSE
166,19.5042184672716,0.0116093303838824,2,0.931506849315068,0.962686567164179,0.948076923076923,0.992307692307692,0.934782608695652,0.992307692307692,0.0205479452054795,FALSE
167,32,0.0116093303838824,2,0.917808219178082,0.954887218045113,0.950480769230769,0.976923076923077,0.933823529411765,0.976923076923077,0.0205479452054795,FALSE
168,52.5014627844889,0.0116093303838824,2,0.924657534246575,0.95910780669145,0.95,0.992307692307692,0.928057553956835,0.992307692307692,0.0273972602739726,FALSE
169,86.1376123284709,0.0116093303838824,2,0.917808219178082,0.955223880597015,0.944230769230769,0.984615384615385,0.927536231884058,0.984615384615385,0.0342465753424658,FALSE
170,141.323457750248,0.0116093303838824,2,0.917808219178082,0.955223880597015,0.939903846153846,0.984615384615385,0.927536231884058,0.984615384615385,0.047945205479452,FALSE
171,231.86525805156,0.0116093303838824,2,0.917808219178082,0.955223880597015,0.932211538461538,0.984615384615385,0.927536231884058,0.984615384615385,0.047945205479452,FALSE
172,380.414538019059,0.0116093303838824,2,0.924657534246575,0.958801498127341,0.927403846153846,0.984615384615385,0.934306569343066,0.984615384615385,0.0547945205479452,FALSE
173,624.134990952691,0.0116093303838824,2,0.904109589041096,0.948148148148148,0.919711538461538,0.984615384615385,0.914285714285714,0.984615384615385,0.047945205479452,FALSE
174,1024,0.0116093303838824,2,0.89041095890411,0.941605839416058,0.917307692307692,0.992307692307692,0.895833333333333,0.992307692307692,0.0616438356164384,FALSE
175,0.0009765625,0.0190470883469449,2,0.931506849315068,0.962686567164179,0.911057692307692,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
176,0.00160221749220242,0.0190470883469449,2,0.931506849315068,0.962686567164179,0.906730769230769,0.992307692307692,0.934782608695652,0.992307692307692,0.00684931506849315,FALSE
177,0.00262871131373507,0.0190470883469449,2,0.924657534246575,0.958801498127341,0.912019230769231,0.984615384615385,0.934306569343066,0.984615384615385,0,FALSE
178,0.00431284966278833,0.0190470883469449,2,0.924657534246575,0.958801498127341,0.922596153846154,0.984615384615385,0.934306569343066,0.984615384615385,0,FALSE
179,0.00707596612706177,0.0190470883469449,2,0.924657534246575,0.958801498127341,0.922596153846154,0.984615384615385,0.934306569343066,0.984615384615385,0,FALSE
180,0.0116093303838824,0.0190470883469449,2,0.924657534246575,0.958801498127341,0.921634615384615,0.984615384615385,0.934306569343066,0.984615384615385,0,FALSE
181,0.0190470883469449,0.0190470883469449,2,0.924657534246575,0.958801498127341,0.923076923076923,0.984615384615385,0.934306569343066,0.984615384615385,0,FALSE
