"param_comb_id","cost","gamma","kernel","accuracy","f1","auc","recall","precision","balanced_accuracy","discrepancy","default"
13,0.371498572284237,0.0009765625,2,0.79863301787592,0.853087840429613,0.848286395605059,0.906275468622657,0.805797101449275,0.906275468622657,0.139852786540484,FALSE
14,0.609506827102238,0.0009765625,2,0.799158780231335,0.853863810252487,0.851112922213167,0.909535452322738,0.804614275414564,0.909535452322738,0.137223974763407,FALSE
15,1,0.0009765625,2,0.801261829652997,0.855283307810107,0.854447764798213,0.910350448247759,0.806498194945848,0.910350448247759,0.133017875920084,FALSE
16,1.64067071201528,0.0009765625,2,0.802313354363828,0.855938697318008,0.859354643967521,0.910350448247759,0.80766449746927,0.910350448247759,0.127760252365931,FALSE
17,2.69180038526471,0.0009765625,2,0.812302839116719,0.862533692722372,0.865240725648224,0.91279543602282,0.817518248175182,0.91279543602282,0.117770767613039,FALSE
18,4.41635805469525,0.0009765625,2,0.814931650893796,0.864406779661017,0.872173624317064,0.914425427872861,0.819576333089847,0.914425427872861,0.110935856992639,FALSE
19,7.24578931411126,0.0009765625,2,0.818611987381703,0.866949479367528,0.879573787316249,0.916055419722901,0.822840409956076,0.916055419722901,0.10410094637224,FALSE
20,11.8879543130956,0.0009765625,2,0.827549947423764,0.873651771956857,0.887074164629177,0.924205378973105,0.828341855368882,0.924205378973105,0.0920084121976866,FALSE
21,19.5042184672716,0.0009765625,2,0.837013669821241,0.88030888030888,0.893718494370491,0.929095354523227,0.836390315480558,0.929095354523227,0.0751840168243954,FALSE
22,32,0.0009765625,2,0.84279705573081,0.884422110552764,0.899365510579854,0.932355338223309,0.841176470588235,0.932355338223309,0.0672975814931651,FALSE
23,52.5014627844889,0.0009765625,2,0.84384858044164,0.884928322355676,0.903316127863805,0.930725346373268,0.843426883308715,0.930725346373268,0.0609884332281809,FALSE
24,86.1376123284709,0.0009765625,2,0.851209253417455,0.890267545560295,0.906131787859579,0.93561532192339,0.849112426035503,0.93561532192339,0.0515247108307045,FALSE
25,141.323457750248,0.0009765625,2,0.854363827549947,0.892259821081291,0.908794107881312,0.93480032599837,0.853422619047619,0.93480032599837,0.0452155625657203,FALSE
26,231.86525805156,0.0009765625,2,0.853838065194532,0.891828793774319,0.91086842343566,0.93398533007335,0.85331347728965,0.93398533007335,0.0415352260778128,FALSE
27,380.414538019059,0.0009765625,2,0.858044164037855,0.894941634241245,0.912739895559781,0.937245313773431,0.856291883842144,0.937245313773431,0.0341745531019979,FALSE
28,624.134990952691,0.0009765625,2,0.859621451104101,0.896149358226371,0.91412237012889,0.938875305623472,0.857142857142857,0.938875305623472,0.0315457413249211,FALSE
29,1024,0.0009765625,2,0.85856992639327,0.895371450797355,0.915786169217302,0.938060309698452,0.85639880952381,0.938060309698452,0.0315457413249211,FALSE
30,0.0009765625,0.00160221749220242,2,0.793375394321767,0.846783625730994,0.821779105919285,0.885085574572127,0.811659192825112,0.885085574572127,0.14931650893796,FALSE
31,0.00160221749220242,0.00160221749220242,2,0.793375394321767,0.84690299961044,0.82200609737692,0.885900570497148,0.811194029850746,0.885900570497148,0.150368033648791,FALSE
32,0.00262871131373507,0.00160221749220242,2,0.793375394321767,0.84690299961044,0.822210148208518,0.885900570497148,0.811194029850746,0.885900570497148,0.150368033648791,FALSE
33,0.00431284966278833,0.00160221749220242,2,0.792849631966351,0.846453624318005,0.822288629297594,0.885085574572127,0.811053024645258,0.885085574572127,0.149842271293375,FALSE
34,0.00707596612706177,0.00160221749220242,2,0.793375394321767,0.846783625730994,0.822269310875668,0.885085574572127,0.811659192825112,0.885085574572127,0.14931650893796,FALSE
35,0.0116093303838824,0.00160221749220242,2,0.793375394321767,0.846783625730994,0.822107519092034,0.885085574572127,0.811659192825112,0.885085574572127,0.14931650893796,FALSE
36,0.0190470883469449,0.00160221749220242,2,0.795478443743428,0.849748937813828,0.827863201424734,0.896495517522412,0.807635829662261,0.896495517522412,0.141955835962145,FALSE
37,0.03125,0.00160221749220242,2,0.795478443743428,0.849748937813828,0.835128135470434,0.896495517522412,0.807635829662261,0.896495517522412,0.136698212407992,FALSE
38,0.0512709597504774,0.00160221749220242,2,0.802839116719243,0.854819976771196,0.840755833257871,0.899755501222494,0.814159292035398,0.899755501222494,0.135646687697161,FALSE
39,0.0841187620395223,0.00160221749220242,2,0.797581493165089,0.850948509485095,0.844140179299103,0.895680521597392,0.81047197640118,0.895680521597392,0.140904311251314,FALSE
40,0.138011189209227,0.00160221749220242,2,0.797581493165089,0.851866102347057,0.847156267922364,0.902200488997555,0.806851311953353,0.902200488997555,0.138801261829653,FALSE
41,0.226430916065977,0.00160221749220242,2,0.79863301787592,0.85320045994634,0.850118023483957,0.907090464547677,0.805354558610709,0.907090464547677,0.137749737118822,FALSE
42,0.371498572284237,0.00160221749220242,2,0.801261829652997,0.855283307810107,0.853638805880045,0.910350448247759,0.806498194945848,0.910350448247759,0.134069400630915,FALSE
43,0.609506827102238,0.00160221749220242,2,0.803890641430074,0.857033346109621,0.858414078299979,0.911165444172779,0.808972503617945,0.911165444172779,0.128286014721346,FALSE
44,1,0.00160221749220242,2,0.812828601472135,0.862971516551193,0.864583899302726,0.91361043194784,0.817651349380015,0.91361043194784,0.117245005257624,FALSE
45,1.64067071201528,0.00160221749220242,2,0.817034700315457,0.866050808314088,0.871526457182529,0.916870415647922,0.820568927789934,0.916870415647922,0.110935856992639,FALSE
46,2.69180038526471,0.00160221749220242,2,0.819137749737119,0.867283950617284,0.879386640103836,0.916055419722901,0.823443223443223,0.916055419722901,0.104626708727655,FALSE
47,4.41635805469525,0.00160221749220242,2,0.826498422712934,0.872881355932203,0.886784388300281,0.923390383048085,0.827611395178963,0.923390383048085,0.0920084121976866,FALSE
48,7.24578931411126,0.00160221749220242,2,0.834910620399579,0.878670788253478,0.893755923812974,0.926650366748166,0.835415135929464,0.926650366748166,0.0772870662460568,FALSE
49,11.8879543130956,0.00160221749220242,2,0.842271293375394,0.883990719257541,0.899326873736002,0.931540342298289,0.841059602649007,0.931540342298289,0.0678233438485804,FALSE
50,19.5042184672716,0.00160221749220242,2,0.844374342797056,0.885271317829457,0.903349935102176,0.930725346373268,0.844050258684405,0.930725346373268,0.0604626708727655,FALSE
51,32,0.00160221749220242,2,0.851209253417455,0.890267545560295,0.906205439343174,0.93561532192339,0.849112426035503,0.93561532192339,0.0515247108307045,FALSE
52,52.5014627844889,0.00160221749220242,2,0.855415352260778,0.89312087057909,0.908989706903317,0.936430317848411,0.853640416047548,0.936430317848411,0.0452155625657203,FALSE
53,86.1376123284709,0.00160221749220242,2,0.854363827549947,0.892259821081291,0.910967430348033,0.93480032599837,0.853422619047619,0.93480032599837,0.0410094637223975,FALSE
54,141.323457750248,0.00160221749220242,2,0.858044164037855,0.894941634241245,0.912942738990009,0.937245313773431,0.856291883842144,0.937245313773431,0.0341745531019979,FALSE
55,231.86525805156,0.00160221749220242,2,0.859095688748686,0.895719844357977,0.914425427872861,0.938060309698452,0.857036485480268,0.938060309698452,0.0310199789695058,FALSE
56,380.414538019059,0.00160221749220242,2,0.859095688748686,0.895719844357977,0.916139937818829,0.938060309698452,0.857036485480268,0.938060309698452,0.0299684542586751,FALSE
57,624.134990952691,0.00160221749220242,2,0.863301787592008,0.89891135303266,0.917480153339974,0.942135289323553,0.859479553903346,0.942135289323553,0.0278654048370137,FALSE
58,1024,0.00160221749220242,2,0.863301787592008,0.898989898989899,0.918922997977603,0.942950285248574,0.85894580549369,0.942950285248574,0.0257623554153523,FALSE
59,0.0009765625,0.00262871131373507,2,0.794426919032597,0.847682119205298,0.823811162425669,0.886715566422168,0.811940298507463,0.886715566422168,0.147213459516299,FALSE
60,0.00160221749220242,0.00262871131373507,2,0.794426919032597,0.847682119205298,0.823564852546108,0.886715566422168,0.811940298507463,0.886715566422168,0.147213459516299,FALSE
61,0.00262871131373507,0.00262871131373507,2,0.793901156677182,0.847233047544817,0.823703703703704,0.885900570497148,0.811799850634802,0.885900570497148,0.147739221871714,FALSE
62,0.00431284966278833,0.00262871131373507,2,0.794426919032597,0.847682119205298,0.823712155513296,0.886715566422168,0.811940298507463,0.886715566422168,0.147213459516299,FALSE
63,0.00707596612706177,0.00262871131373507,2,0.793901156677182,0.847233047544817,0.823785806996891,0.885900570497148,0.811799850634802,0.885900570497148,0.147739221871714,FALSE
64,0.0116093303838824,0.00262871131373507,2,0.795478443743428,0.84963277928102,0.828446376286637,0.895680521597392,0.808088235294118,0.895680521597392,0.140904311251314,FALSE
65,0.0190470883469449,0.00262871131373507,2,0.794952681388013,0.849420849420849,0.835923812973528,0.896495517522412,0.807043286867205,0.896495517522412,0.137223974763407,FALSE
66,0.03125,0.00262871131373507,2,0.802839116719243,0.854932301740812,0.84180989465423,0.900570497147514,0.813696612665685,0.900570497147514,0.13459516298633,FALSE
67,0.0512709597504774,0.00262871131373507,2,0.797581493165089,0.850833010461062,0.845521446466842,0.894865525672372,0.810930576070901,0.894865525672372,0.136698212407992,FALSE
68,0.0841187620395223,0.00262871131373507,2,0.797055730809674,0.851424172440339,0.848980651393039,0.901385493072535,0.806710430342815,0.901385493072535,0.136172450052576,FALSE
69,0.138011189209227,0.00262871131373507,2,0.801787592008412,0.855389336401995,0.852800869328987,0.908720456397718,0.807971014492754,0.908720456397718,0.13459516298633,FALSE
70,0.226430916065977,0.00262871131373507,2,0.804416403785489,0.857471264367816,0.857239276766579,0.9119804400978,0.809110629067245,0.9119804400978,0.130914826498423,FALSE
71,0.371498572284237,0.00262871131373507,2,0.807045215562566,0.859008835958509,0.863436868000845,0.911165444172779,0.8125,0.911165444172779,0.124079915878023,FALSE
72,0.609506827102238,0.00262871131373507,2,0.815457413249211,0.864739884393064,0.87059555072595,0.914425427872861,0.820175438596491,0.914425427872861,0.113564668769716,FALSE
73,1,0.00262871131373507,2,0.817560462670873,0.866074874565805,0.878807087446044,0.914425427872861,0.82258064516129,0.914425427872861,0.106203995793901,FALSE
74,1.64067071201528,0.00262871131373507,2,0.825446898002103,0.87211093990755,0.886568263454979,0.922575387123064,0.826880934989043,0.922575387123064,0.094111461619348,FALSE
75,2.69180038526471,0.00262871131373507,2,0.835436382754995,0.879010436799382,0.893539798967672,0.926650366748166,0.836029411764706,0.926650366748166,0.0778128286014721,FALSE
76,4.41635805469525,0.00262871131373507,2,0.842271293375394,0.883990719257541,0.899325666334631,0.931540342298289,0.841059602649007,0.931540342298289,0.0678233438485804,FALSE
77,7.24578931411126,0.00262871131373507,2,0.84279705573081,0.884243128145567,0.903382534939177,0.930725346373268,0.842182890855457,0.930725346373268,0.0620399579390116,FALSE
78,11.8879543130956,0.00262871131373507,2,0.85068349106204,0.889751552795031,0.906376890337771,0.93398533007335,0.849518161601186,0.93398533007335,0.0520504731861199,FALSE
79,19.5042184672716,0.00262871131373507,2,0.854889589905363,0.892690513219285,0.909075432400616,0.93561532192339,0.853531598513011,0.93561532192339,0.0446898002103049,FALSE
80,32,0.00262871131373507,2,0.853838065194532,0.891828793774319,0.911181140390594,0.93398533007335,0.85331347728965,0.93398533007335,0.0394321766561514,FALSE
81,52.5014627844889,0.00262871131373507,2,0.858044164037855,0.894859813084112,0.913273566965499,0.936430317848411,0.856823266219239,0.936430317848411,0.0341745531019979,FALSE
82,86.1376123284709,0.00262871131373507,2,0.85856992639327,0.895126705653021,0.914928914244318,0.93561532192339,0.857997010463378,0.93561532192339,0.0294426919032597,FALSE
83,141.323457750248,0.00262871131373507,2,0.861198738170347,0.897035881435257,0.916807630776661,0.937245313773431,0.860134629768138,0.937245313773431,0.0257623554153523,FALSE
84,231.86525805156,0.00262871131373507,2,0.864879074658254,0.900038895371451,0.918217875577289,0.942950285248574,0.860863095238095,0.942950285248574,0.0252365930599369,FALSE
85,380.414538019059,0.00262871131373507,2,0.865930599369085,0.900893898173339,0.919884089468442,0.944580277098614,0.861069836552749,0.944580277098614,0.0241850683491062,FALSE
86,624.134990952691,0.00262871131373507,2,0.865930599369085,0.900893898173339,0.921285882459477,0.944580277098614,0.861069836552749,0.944580277098614,0.0241850683491062,FALSE
87,1024,0.00262871131373507,2,0.863827549947424,0.899573478092284,0.922844637628664,0.945395273023635,0.857988165680473,0.945395273023635,0.0262881177707676,FALSE
88,0.0009765625,0.00431284966278833,2,0.796004206098843,0.848909657320872,0.826213891152766,0.888345558272209,0.81282624906786,0.888345558272209,0.145636172450053,FALSE
89,0.00160221749220242,0.00431284966278833,2,0.795478443743428,0.848461238800156,0.826428808596698,0.887530562347188,0.812686567164179,0.887530562347188,0.146161934805468,FALSE
90,0.00262871131373507,0.00431284966278833,2,0.795478443743428,0.848461238800156,0.826522985903589,0.887530562347188,0.812686567164179,0.887530562347188,0.146161934805468,FALSE
91,0.00431284966278833,0.00431284966278833,2,0.795478443743428,0.848461238800156,0.826520571100848,0.887530562347188,0.812686567164179,0.887530562347188,0.146161934805468,FALSE
92,0.00707596612706177,0.00431284966278833,2,0.794952681388013,0.849187935034803,0.829613933411814,0.894865525672372,0.80794701986755,0.894865525672372,0.140378548895899,FALSE
93,0.0116093303838824,0.00431284966278833,2,0.797055730809674,0.85108024691358,0.837082918289112,0.898940505297473,0.808058608058608,0.898940505297473,0.136172450052576,FALSE
94,0.0190470883469449,0.00431284966278833,2,0.802839116719243,0.855156431054461,0.843584774668719,0.902200488997555,0.812775330396476,0.902200488997555,0.133543638275499,FALSE
95,0.03125,0.00431284966278833,2,0.79863301787592,0.851607903913212,0.847689939328081,0.895680521597392,0.811669128508124,0.895680521597392,0.135646687697161,FALSE
96,0.0512709597504774,0.00431284966278833,2,0.800210304942166,0.853508095605243,0.851704548884663,0.902200488997555,0.809802487198244,0.902200488997555,0.131966351209253,FALSE
97,0.0841187620395223,0.00431284966278833,2,0.803890641430074,0.856813819577735,0.856373569984002,0.909535452322738,0.809869375907112,0.909535452322738,0.131440588853838,FALSE
98,0.138011189209227,0.00431284966278833,2,0.80651945320715,0.858461538461538,0.862045941622144,0.909535452322738,0.812818645302258,0.909535452322738,0.128811777076761,FALSE
99,0.226430916065977,0.00431284966278833,2,0.812302839116719,0.862321635171616,0.869322949681548,0.911165444172779,0.818448023426061,0.911165444172779,0.117770767613039,FALSE
100,0.371498572284237,0.00431284966278833,2,0.814931650893796,0.864197530864197,0.877555012224939,0.91279543602282,0.82051282051282,0.91279543602282,0.109884332281809,FALSE
101,0.609506827102238,0.00431284966278833,2,0.825972660357518,0.872348630929425,0.88621087264934,0.921760391198044,0.82796486090776,0.921760391198044,0.0946372239747634,FALSE
102,1,0.00431284966278833,2,0.833859095688749,0.877992277992278,0.893106341875698,0.926650366748166,0.834189288334556,0.926650366748166,0.0825446898002103,FALSE
103,1.64067071201528,0.00431284966278833,2,0.841745531019979,0.883558994197292,0.899186815177035,0.930725346373268,0.840942562592047,0.930725346373268,0.0683491062039958,FALSE
104,2.69180038526471,0.00431284966278833,2,0.843322818086225,0.884674922600619,0.903318542666546,0.931540342298289,0.842299189388357,0.931540342298289,0.0625657202944269,FALSE
105,4.41635805469525,0.00431284966278833,2,0.850157728706625,0.889320388349515,0.906654592652963,0.933170334148329,0.849406528189911,0.933170334148329,0.0515247108307045,FALSE
106,7.24578931411126,0.00431284966278833,2,0.853838065194532,0.891912908242613,0.909345890307586,0.93480032599837,0.852788104089219,0.93480032599837,0.0446898002103049,FALSE
107,11.8879543130956,0.00431284966278833,2,0.852786540483701,0.891050583657588,0.911632708503124,0.933170334148329,0.852568875651526,0.933170334148329,0.0383806519453207,FALSE
108,19.5042184672716,0.00431284966278833,2,0.85751840168244,0.894429294896767,0.913841045609587,0.93561532192339,0.856716417910448,0.93561532192339,0.0336487907465825,FALSE
109,32,0.00431284966278833,2,0.858044164037855,0.894695787831513,0.915712517733708,0.93480032599837,0.857890800299177,0.93480032599837,0.0289169295478444,FALSE
110,52.5014627844889,0.00431284966278833,2,0.862250262881178,0.897895557287607,0.917775966675722,0.938875305623472,0.86034353995519,0.938875305623472,0.0247108307045216,FALSE
111,86.1376123284709,0.00431284966278833,2,0.865930599369085,0.900662251655629,0.919053397325606,0.942135289323553,0.862686567164179,0.942135289323553,0.0220820189274448,FALSE
112,141.323457750248,0.00431284966278833,2,0.865930599369085,0.900662251655629,0.920881403000392,0.942135289323553,0.862686567164179,0.942135289323553,0.0210304942166141,FALSE
113,231.86525805156,0.00431284966278833,2,0.865930599369085,0.900739587388089,0.922484832020284,0.942950285248574,0.862146050670641,0.942950285248574,0.0220820189274448,FALSE
114,380.414538019059,0.00431284966278833,2,0.863827549947424,0.899260987942435,0.924111201666214,0.942135289323553,0.860119047619048,0.942135289323553,0.0220820189274448,FALSE
115,624.134990952691,0.00431284966278833,2,0.866982124079916,0.901594710229483,0.92602855504241,0.944580277098614,0.86235119047619,0.944580277098614,0.0210304942166141,FALSE
116,1024,0.00431284966278833,2,0.869610935856993,0.903726708074534,0.92711280147303,0.948655256723716,0.86286137879911,0.948655256723716,0.0205047318611987,FALSE
117,0.0009765625,0.00707596612706177,2,0.794426919032597,0.847682119205298,0.829687584895409,0.886715566422168,0.811940298507463,0.886715566422168,0.145110410094637,FALSE
118,0.00160221749220242,0.00707596612706177,2,0.794426919032597,0.847682119205298,0.829746747562559,0.886715566422168,0.811940298507463,0.886715566422168,0.145110410094637,FALSE
119,0.00262871131373507,0.00707596612706177,2,0.794426919032597,0.847682119205298,0.829807117631079,0.886715566422168,0.811940298507463,0.886715566422168,0.145110410094637,FALSE
120,0.00431284966278833,0.00707596612706177,2,0.794426919032597,0.848273185875049,0.830818919979474,0.89079054604727,0.80962962962963,0.89079054604727,0.141955835962145,FALSE
121,0.00707596612706177,0.00707596612706177,2,0.796529968454259,0.850867052023121,0.838722569350116,0.899755501222494,0.807017543859649,0.899755501222494,0.13459516298633,FALSE
122,0.0116093303838824,0.00707596612706177,2,0.801787592008412,0.85427135678392,0.845733949108032,0.900570497147514,0.8125,0.900570497147514,0.133543638275499,FALSE
123,0.0190470883469449,0.00707596612706177,2,0.805993690851735,0.856587640886125,0.850835219897975,0.898125509372453,0.818722139673105,0.898125509372453,0.129337539432177,FALSE
124,0.03125,0.00707596612706177,2,0.803890641430074,0.85626204238921,0.855517522412388,0.905460472697637,0.812134502923977,0.905460472697637,0.129337539432177,FALSE
125,0.0512709597504774,0.00707596612706177,2,0.805993690851735,0.857912976511359,0.861076398321712,0.907905460472698,0.813138686131387,0.907905460472698,0.127234490010515,FALSE
126,0.0841187620395223,0.00707596612706177,2,0.812302839116719,0.862321635171616,0.868021371004256,0.911165444172779,0.818448023426061,0.911165444172779,0.11882229232387,FALSE
127,0.138011189209227,0.00707596612706177,2,0.814931650893796,0.864197530864197,0.876288448187389,0.91279543602282,0.82051282051282,0.91279543602282,0.110935856992639,FALSE
128,0.226430916065977,0.00707596612706177,2,0.825972660357518,0.872348630929425,0.884856168311751,0.921760391198044,0.82796486090776,0.921760391198044,0.0967402733964248,FALSE
129,0.371498572284237,0.00707596612706177,2,0.832807570977918,0.877409406322282,0.892792417519394,0.927465362673187,0.832479882955377,0.927465362673187,0.0856992639327024,FALSE
130,0.609506827102238,0.00707596612706177,2,0.838590956887487,0.881329725550831,0.898859609405657,0.929095354523227,0.838235294117647,0.929095354523227,0.0725552050473186,FALSE
131,1,0.00707596612706177,2,0.843322818086225,0.884585592563904,0.903201424733617,0.930725346373268,0.84280442804428,0.930725346373268,0.0625657202944269,FALSE
132,1.64067071201528,0.00707596612706177,2,0.849631966351209,0.888975155279503,0.90691659875034,0.933170334148329,0.848776871756857,0.933170334148329,0.0520504731861199,FALSE
133,2.69180038526471,0.00707596612706177,2,0.854363827549947,0.892259821081291,0.909735880950225,0.93480032599837,0.853422619047619,0.93480032599837,0.0452155625657203,FALSE
134,4.41635805469525,0.00707596612706177,2,0.853312302839117,0.891312816517335,0.912198979745842,0.932355338223309,0.853731343283582,0.932355338223309,0.0378548895899054,FALSE
135,7.24578931411126,0.00707596612706177,2,0.856992639327024,0.893915756630265,0.914598086268828,0.93398533007335,0.857142857142857,0.93398533007335,0.0320715036803365,FALSE
136,11.8879543130956,0.00707596612706177,2,0.859621451104101,0.895987534086482,0.916705001660177,0.937245313773431,0.858208955223881,0.937245313773431,0.028391167192429,FALSE
137,19.5042184672716,0.00707596612706177,2,0.863827549947424,0.898946547015217,0.918697213921338,0.938875305623472,0.862275449101796,0.938875305623472,0.0199789695057834,FALSE
138,32,0.00707596612706177,2,0.864353312302839,0.899454403741232,0.920072444082224,0.940505297473513,0.861837191934279,0.940505297473513,0.0205047318611987,FALSE
139,52.5014627844889,0.00707596612706177,2,0.866982124079916,0.901364522417154,0.921971686437864,0.942135289323553,0.863976083707025,0.942135289323553,0.017875920084122,FALSE
140,86.1376123284709,0.00707596612706177,2,0.868033648790747,0.902144249512671,0.923821425337318,0.942950285248574,0.864723467862481,0.942950285248574,0.017875920084122,FALSE
141,141.323457750248,0.00707596612706177,2,0.866456361724501,0.901167315175097,0.925129041021462,0.943765281173594,0.862248696947133,0.943765281173594,0.0184016824395373,FALSE
142,231.86525805156,0.00707596612706177,2,0.869085173501577,0.903150525087515,0.926958254097618,0.946210268948655,0.863839285714286,0.946210268948655,0.0189274447949527,FALSE
143,380.414538019059,0.00707596612706177,2,0.870662460567823,0.904428904428904,0.928130640828277,0.948655256723716,0.864142538975501,0.948655256723716,0.019453207150368,FALSE
144,624.134990952691,0.00707596612706177,2,0.871188222923239,0.904854368932039,0.92825983277491,0.949470252648737,0.864243323442137,0.949470252648737,0.0199789695057834,FALSE
145,1024,0.00707596612706177,2,0.871713985278654,0.90527950310559,0.929769084487911,0.950285248573757,0.864343958487769,0.950285248573757,0.0215562565720294,FALSE
146,0.0009765625,0.0116093303838824,2,0.794952681388013,0.848012470771629,0.835363578737662,0.886715566422168,0.812546676624347,0.886715566422168,0.139327024185068,FALSE
147,0.00160221749220242,0.0116093303838824,2,0.794426919032597,0.847563352826511,0.835279060641734,0.885900570497148,0.812406576980568,0.885900570497148,0.139852786540484,FALSE
148,0.00262871131373507,0.0116093303838824,2,0.794952681388013,0.848012470771629,0.835317697485587,0.886715566422168,0.812546676624347,0.886715566422168,0.139327024185068,FALSE
149,0.00431284966278833,0.0116093303838824,2,0.795478443743428,0.850557049558202,0.840918832442875,0.902200488997555,0.804505813953488,0.902200488997555,0.13459516298633,FALSE
150,0.00707596612706177,0.0116093303838824,2,0.79863301787592,0.85195206803247,0.848544779498325,0.898125509372453,0.810294117647059,0.898125509372453,0.132492113564669,FALSE
151,0.0116093303838824,0.0116093303838824,2,0.80651945320715,0.857142857142857,0.855110628150563,0.899755501222494,0.818383988139363,0.899755501222494,0.125657202944269,FALSE
152,0.0190470883469449,0.0116093303838824,2,0.805993690851735,0.857583944423003,0.860275891213137,0.905460472697637,0.814516129032258,0.905460472697637,0.125131440588854,FALSE
153,0.03125,0.0116093303838824,2,0.813880126182965,0.863214837712519,0.866596637387183,0.910350448247759,0.820720058780309,0.910350448247759,0.117245005257624,FALSE
154,0.0512709597504774,0.0116093303838824,2,0.818086225026288,0.866512345679012,0.874757463249721,0.915240423797881,0.822710622710623,0.915240423797881,0.110935856992639,FALSE
155,0.0841187620395223,0.0116093303838824,2,0.821766561514196,0.869162485526824,0.88346524193305,0.917685411572942,0.825513196480938,0.917685411572942,0.0988433228180862,FALSE
156,0.138011189209227,0.0116093303838824,2,0.831230283911672,0.876109610189116,0.891612786380513,0.925020374898125,0.832111436950147,0.925020374898125,0.0904311251314406,FALSE
157,0.226430916065977,0.0116093303838824,2,0.838065194532072,0.880897138437742,0.898193123849196,0.928280358598207,0.838116261957322,0.928280358598207,0.0762355415352261,FALSE
158,0.371498572284237,0.0116093303838824,2,0.84384858044164,0.885017421602787,0.902944248241722,0.931540342298289,0.842920353982301,0.931540342298289,0.0630914826498423,FALSE
159,0.609506827102238,0.0116093303838824,2,0.848580441640379,0.888285492629946,0.907101331160011,0.933170334148329,0.847520355292376,0.933170334148329,0.0541535226077813,FALSE
160,1,0.0116093303838824,2,0.85068349106204,0.889408099688474,0.91026351534909,0.930725346373268,0.851603281133482,0.930725346373268,0.0467928496319664,FALSE
161,1.64067071201528,0.0116093303838824,2,0.852786540483701,0.890965732087227,0.912963264813306,0.932355338223309,0.853094705443699,0.932355338223309,0.03732912723449,FALSE
162,2.69180038526471,0.0116093303838824,2,0.855415352260778,0.892536146932395,0.915188505538954,0.930725346373268,0.857357357357357,0.930725346373268,0.0315457413249211,FALSE
163,4.41635805469525,0.0116093303838824,2,0.859095688748686,0.8953125,0.917643152524978,0.93398533007335,0.859714928732183,0.93398533007335,0.0247108307045216,FALSE
164,7.24578931411126,0.0116093303838824,2,0.86540483701367,0.9,0.919701771861511,0.938875305623472,0.864216054013503,0.938875305623472,0.0184016824395373,FALSE
165,11.8879543130956,0.0116093303838824,2,0.866456361724501,0.900858704137393,0.921138579492288,0.940505297473513,0.864419475655431,0.940505297473513,0.0173501577287066,FALSE
166,19.5042184672716,0.0116093303838824,2,0.868033648790747,0.901991409605623,0.923150110175375,0.941320293398533,0.865817091454273,0.941320293398533,0.0157728706624606,FALSE
167,32,0.0116093303838824,2,0.868559411146162,0.902419984387198,0.924589332608893,0.942135289323553,0.865917602996255,0.942135289323553,0.0152471083070452,FALSE
168,52.5014627844889,0.0116093303838824,2,0.867507886435331,0.901869158878505,0.926008029219113,0.943765281173594,0.863534675615213,0.943765281173594,0.0173501577287066,FALSE
169,86.1376123284709,0.0116093303838824,2,0.871188222923239,0.904632152588556,0.927737027981527,0.947025264873676,0.865871833084948,0.947025264873676,0.0168243953732913,FALSE
170,141.323457750248,0.0116093303838824,2,0.871188222923239,0.904780411970463,0.927726161369193,0.948655256723716,0.864784546805349,0.948655256723716,0.017875920084122,FALSE
