"param_comb_id","lambda","alpha","accuracy","f1","auc","recall","precision","brier_score","balanced_accuracy","discrepancy","default"
1,0.0009765625,0,0.91,0.952879581151832,0.481481481481481,0.962962962962963,0.94300518134715,0.09,0.962962962962963,0.515,FALSE
2,0.00107046276643002,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
3,0.00117339190713652,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
4,0.00128621808334843,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
5,0.00140989293335909,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
6,0.00154545959916923,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
7,0.0016940615249229,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
8,0.00185695210134695,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
9,0.00203550523754075,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
10,0.00223122694928452,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
11,0.00244576806160826,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
12,0.00268093813276197,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
13,0.00293872071702949,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
14,0.003221290095121,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
15,0.00353102961325757,0,0.93,0.963730569948187,0.489417989417989,0.984126984126984,0.944162436548223,0.070000000000065,0.984126984126984,0.525,FALSE
16,0.00387055178562971,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
17,0.00424272032978517,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
18,0.00465067432080457,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
19,0.00509785466799463,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
20,0.00558803313741795,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
21,0.00612534416505143,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
22,0.0067143197289031,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
23,0.007359927574218,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
24,0.0080676131141857,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
25,0.00884334535956309,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
26,0.00969366726460823,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
27,0.0106257509139708,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
28,0.0116474580160159,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
29,0.0127674062128147,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
30,0.0139950417660984,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
31,0.0153407192322471,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
32,0.0168157887983385,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
33,0.0184326920158949,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
34,0.0202050667398015,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
35,0.0221478621575076,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
36,0.0242774648787316,0,0.945,0.97172236503856,0.5,1,0.945,0.055,1,0.51,FALSE
37,0.0266118371491785,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
38,0.0291706683540427,0,0.055,0,0.5,0,1,0.945,0,0.49,FALSE
