"param_comb_id","lambda","alpha","accuracy","f1","auc","recall","precision","brier_score","balanced_accuracy","discrepancy","default"
1,0.0009765625,0,0.796529968454259,0.852795739825029,0.852367412237013,0.91361043194784,0.799572039942939,0.142396929061156,0.91361043194784,0.00473186119873817,FALSE
2,0.00107046276643002,0,0.796529968454259,0.852795739825029,0.852362582631531,0.91361043194784,0.799572039942939,0.14240754860672,0.91361043194784,0.00473186119873817,FALSE
3,0.00117339190713652,0,0.796529968454259,0.852795739825029,0.852392767665791,0.91361043194784,0.799572039942939,0.142417561248878,0.91361043194784,0.00473186119873817,FALSE
4,0.00128621808334843,0,0.796529968454259,0.852795739825029,0.852396389869903,0.91361043194784,0.799572039942939,0.142428744179206,0.91361043194784,0.00473186119873817,FALSE
5,0.00140989293335909,0,0.796529968454259,0.852795739825029,0.852364997434272,0.91361043194784,0.799572039942939,0.142440906902747,0.91361043194784,0.00473186119873817,FALSE
6,0.00154545959916923,0,0.796004206098843,0.852471482889734,0.852396389869903,0.91361043194784,0.799002138275125,0.142454335313677,0.91361043194784,0.00525762355415352,FALSE
7,0.0016940615249229,0,0.796004206098843,0.852471482889734,0.852398804672643,0.91361043194784,0.799002138275125,0.14246912080725,0.91361043194784,0.00525762355415352,FALSE
8,0.00185695210134695,0,0.795478443743428,0.852147472443938,0.852397597271273,0.91361043194784,0.798433048433048,0.142485532179206,0.91361043194784,0.00578338590956887,FALSE
9,0.00203550523754075,0,0.794952681388013,0.85171102661597,0.852391560264421,0.91279543602282,0.798289379900214,0.142503703752938,0.91279543602282,0.00630914826498423,FALSE
10,0.00223122694928452,0,0.796004206098843,0.85258358662614,0.852377071447976,0.914425427872861,0.798576512455516,0.142523826442538,0.914425427872861,0.00736067297581493,FALSE
11,0.00244576806160826,0,0.796004206098843,0.85258358662614,0.852392767665791,0.914425427872861,0.798576512455516,0.142546142976052,0.914425427872861,0.00736067297581493,FALSE
12,0.00268093813276197,0,0.796529968454259,0.85290763968073,0.852391560264421,0.914425427872861,0.799145299145299,0.142570865339013,0.914425427872861,0.00788643533123028,FALSE
13,0.00293872071702949,0,0.796529968454259,0.85290763968073,0.852401219475384,0.914425427872861,0.799145299145299,0.142599744511642,0.914425427872861,0.00893796004206099,FALSE
14,0.003221290095121,0,0.796529968454259,0.85290763968073,0.852400012074014,0.914425427872861,0.799145299145299,0.142630226385888,0.914425427872861,0.00893796004206099,FALSE
15,0.00353102961325757,0,0.796529968454259,0.85290763968073,0.852439856319237,0.914425427872861,0.799145299145299,0.142664289900575,0.914425427872861,0.00893796004206099,FALSE
16,0.00387055178562971,0,0.796529968454259,0.85290763968073,0.85245072293157,0.914425427872861,0.799145299145299,0.142702007613338,0.914425427872861,0.00893796004206099,FALSE
