"param_comb_id","lambda","alpha","accuracy","f1","auc","recall","precision","brier_score","balanced_accuracy","discrepancy","default"
1,0.0009765625,0,0.81985294117647,0.898969072164948,0.702265372168285,0.988662131519274,0.824196597353497,0.136808234504984,0.988662131519274,0.00367647058823529,FALSE
2,0.00107046276643002,0,0.81985294117647,0.898969072164948,0.702347929463047,0.988662131519274,0.824196597353497,0.136800059652703,0.988662131519274,0.00367647058823529,FALSE
3,0.00117339190713652,0,0.81985294117647,0.898969072164948,0.702358937102349,0.988662131519274,0.824196597353497,0.136791720919101,0.988662131519274,0.00367647058823529,FALSE
4,0.00128621808334843,0,0.81985294117647,0.898969072164948,0.702270875987936,0.988662131519274,0.824196597353497,0.136783447673199,0.988662131519274,0.00367647058823529,FALSE
5,0.00140989293335909,0,0.81985294117647,0.898969072164948,0.702243356889681,0.988662131519274,0.824196597353497,0.136774920966896,0.988662131519274,0.00367647058823529,FALSE
6,0.00154545959916923,0,0.81985294117647,0.898864809081527,0.702254364528983,0.987528344671202,0.824810606060606,0.136767846316414,0.987528344671202,0.00367647058823529,FALSE
7,0.0016940615249229,0,0.81985294117647,0.898864809081527,0.702265372168285,0.987528344671202,0.824810606060606,0.136759516632841,0.987528344671202,0.00367647058823529,FALSE
8,0.00185695210134695,0,0.81985294117647,0.898864809081527,0.702056227021553,0.987528344671202,0.824810606060606,0.136760673271529,0.987528344671202,0.00367647058823529,FALSE
9,0.00203550523754075,0,0.818014705882353,0.897938144329897,0.701951654448187,0.987528344671202,0.823251417769376,0.136744050003654,0.987528344671202,0.00367647058823529,FALSE
10,0.00223122694928452,0,0.818014705882353,0.897938144329897,0.701764524580059,0.987528344671202,0.823251417769376,0.136747431272293,0.987528344671202,0.00367647058823529,FALSE
11,0.00244576806160826,0,0.818014705882353,0.897938144329897,0.701703982563899,0.987528344671202,0.823251417769376,0.136740649914262,0.987528344671202,0.00367647058823529,FALSE
12,0.00268093813276197,0,0.818014705882353,0.897938144329897,0.701676463465645,0.987528344671202,0.823251417769376,0.13673675682351,0.987528344671202,0.00367647058823529,FALSE
13,0.00293872071702949,0,0.818014705882353,0.897938144329897,0.701610417629835,0.987528344671202,0.823251417769376,0.136732237428778,0.987528344671202,0.00367647058823529,FALSE
14,0.003221290095121,0,0.818014705882353,0.897938144329897,0.701555379433327,0.987528344671202,0.823251417769376,0.136729345552053,0.987528344671202,0.00367647058823529,FALSE
15,0.00353102961325757,0,0.817095588235294,0.89747552807831,0.701368249565198,0.987528344671202,0.82247403210576,0.136727138555781,0.987528344671202,0.00459558823529412,FALSE
16,0.00387055178562971,0,0.818014705882353,0.897938144329897,0.701175615877419,0.987528344671202,0.823251417769376,0.13672865161762,0.987528344671202,0.00367647058823529,FALSE
17,0.00424272032978517,0,0.818014705882353,0.897938144329897,0.700911432534179,0.987528344671202,0.823251417769376,0.136732466444458,0.987528344671202,0.00367647058823529,FALSE
18,0.00465067432080457,0,0.818933823529412,0.898401237751418,0.700872905796623,0.987528344671202,0.8240302743614,0.136739442411648,0.987528344671202,0.00459558823529412,FALSE
19,0.00509785466799463,0,0.81985294117647,0.898969072164948,0.700757325583955,0.988662131519274,0.824196597353497,0.1367501306028,0.988662131519274,0.00551470588235294,FALSE
20,0.00558803313741795,0,0.81985294117647,0.898969072164948,0.700663760649891,0.988662131519274,0.824196597353497,0.136764906905533,0.988662131519274,0.00551470588235294,FALSE
21,0.00612534416505143,0,0.81985294117647,0.898969072164948,0.700438104044207,0.988662131519274,0.824196597353497,0.136783722118155,0.988662131519274,0.00551470588235294,FALSE
22,0.0067143197289031,0,0.81985294117647,0.898969072164948,0.700272989454682,0.988662131519274,0.824196597353497,0.136808268137917,0.988662131519274,0.00551470588235294,FALSE
23,0.007359927574218,0,0.81985294117647,0.898969072164948,0.700069348127601,0.988662131519274,0.824196597353497,0.136836202823088,0.988662131519274,0.00551470588235294,FALSE
24,0.0080676131141857,0,0.82077205882353,0.899432697266632,0.699876714439821,0.988662131519274,0.824976348155156,0.13687005994333,0.988662131519274,0.00459558823529412,FALSE
25,0.00884334535956309,0,0.82077205882353,0.899432697266632,0.699601523457279,0.988662131519274,0.824976348155156,0.136907691026063,0.988662131519274,0.00459558823529412,FALSE
26,0.00969366726460823,0,0.82077205882353,0.899432697266632,0.699381370671246,0.988662131519274,0.824976348155156,0.136951354369548,0.988662131519274,0.00459558823529412,FALSE
27,0.0106257509139708,0,0.82077205882353,0.899432697266632,0.698974088017084,0.988662131519274,0.824976348155156,0.136998935373072,0.988662131519274,0.00459558823529412,FALSE
28,0.0116474580160159,0,0.82077205882353,0.899432697266632,0.698726416132796,0.988662131519274,0.824976348155156,0.137051789844286,0.988662131519274,0.00459558823529412,FALSE
29,0.0127674062128147,0,0.82077205882353,0.899432697266632,0.698335644937587,0.988662131519274,0.824976348155156,0.137108102806862,0.988662131519274,0.00459558823529412,FALSE
30,0.0139950417660984,0,0.82077205882353,0.899432697266632,0.697999911938886,0.988662131519274,0.824976348155156,0.137168641331985,0.988662131519274,0.00459558823529412,FALSE
31,0.0153407192322471,0,0.82077205882353,0.899432697266632,0.697752240054598,0.988662131519274,0.824976348155156,0.137233063912687,0.988662131519274,0.00459558823529412,FALSE
32,0.0168157887983385,0,0.82077205882353,0.899432697266632,0.697515575809612,0.988662131519274,0.824976348155156,0.137301638635119,0.988662131519274,0.00459558823529412,FALSE
33,0.0184326920158949,0,0.82077205882353,0.899432697266632,0.696998216762433,0.988662131519274,0.824976348155156,0.137373485825096,0.988662131519274,0.00459558823529412,FALSE
34,0.0202050667398015,0,0.821691176470588,0.9,0.696475353895604,0.989795918367347,0.825141776937618,0.137446883408339,0.989795918367347,0.00551470588235294,FALSE
35,0.0221478621575076,0,0.821691176470588,0.90010298661174,0.69612310943795,0.99092970521542,0.824528301886792,0.137526747955621,0.99092970521542,0.00551470588235294,FALSE
36,0.0242774648787316,0,0.821691176470588,0.90010298661174,0.695776368799947,0.99092970521542,0.824528301886792,0.137610305289362,0.99092970521542,0.00551470588235294,FALSE
37,0.0266118371491785,0,0.82077205882353,0.89963973237262,0.695308544129626,0.99092970521542,0.823751178133836,0.137699880395966,0.99092970521542,0.00643382352941176,FALSE
38,0.0291706683540427,0,0.82077205882353,0.89963973237262,0.694851727098606,0.99092970521542,0.823751178133836,0.137791116442089,0.99092970521542,0.00643382352941176,FALSE
39,0.0319755410891583,0,0.822610294117647,0.900771208226221,0.694405917706889,0.993197278911565,0.824082784571966,0.13788591826924,0.993197278911565,0.00827205882352941,FALSE
40,0.0350501132005346,0,0.822610294117647,0.900771208226221,0.693916077757964,0.993197278911565,0.824082784571966,0.137984568704694,0.993197278911565,0.00827205882352941,FALSE
41,0.0384203173276975,0,0.822610294117647,0.900771208226221,0.693415230169738,0.993197278911565,0.824082784571966,0.138086525776539,0.993197278911565,0.00827205882352941,FALSE
42,0.0421145796338957,0,0.822610294117647,0.900771208226221,0.692798802368844,0.993197278911565,0.824082784571966,0.138191923289006,0.993197278911565,0.00827205882352941,FALSE
43,0.0461640595680638,0,0.823529411764706,0.901336073997944,0.692391519714682,0.994331065759637,0.824248120300752,0.138306572415327,0.994331065759637,0.00919117647058824,FALSE
44,0.0506029126808267,0,0.824448529411765,0.901900359527478,0.69198423706052,0.99546485260771,0.824413145539906,0.138417380986976,0.99546485260771,0.0101102941176471,FALSE
45,0.05546857871128,0,0.824448529411765,0.901900359527478,0.691549435308104,0.99546485260771,0.824413145539906,0.138532650607894,0.99546485260771,0.0101102941176471,FALSE
46,0.0608020973744313,0,0.824448529411765,0.901900359527478,0.691048587719878,0.99546485260771,0.824413145539906,0.13864948093715,0.99546485260771,0.0101102941176471,FALSE
47,0.0666484545128255,0,0.824448529411765,0.901900359527478,0.690377121722475,0.99546485260771,0.824413145539906,0.138770435629164,0.99546485260771,0.0101102941176471,FALSE
48,0.0730569615319905,0,0.824448529411765,0.901900359527478,0.689645113708914,0.99546485260771,0.824413145539906,0.138892914341465,0.99546485260771,0.0101102941176471,FALSE
49,0.0800816713200701,0,0.824448529411765,0.901900359527478,0.689012174449068,0.99546485260771,0.824413145539906,0.139018930310337,0.99546485260771,0.0101102941176471,FALSE
50,0.0877818341597407,0,0.824448529411765,0.901900359527478,0.688318693173062,0.99546485260771,0.824413145539906,0.139146807098111,0.99546485260771,0.0101102941176471,FALSE
51,0.0962223974778236,0,0.823529411764706,0.901336073997944,0.687812341765185,0.994331065759637,0.824248120300752,0.139276634986984,0.994331065759637,0.0110294117647059,FALSE
52,0.105474553647759,0,0.823529411764706,0.901437371663244,0.687151883407085,0.99546485260771,0.823639774859287,0.139408640233272,0.99546485260771,0.0128676470588235,FALSE
53,0.11561634046541,0,0.823529411764706,0.901437371663244,0.686623516720604,0.99546485260771,0.823639774859287,0.139543570177594,0.99546485260771,0.0128676470588235,FALSE
54,0.126733299362936,0,0.823529411764706,0.901437371663244,0.686111661493076,0.99546485260771,0.823639774859287,0.139679237226167,0.99546485260771,0.0128676470588235,FALSE
55,0.138919196912489,0,0.824448529411765,0.902001026167265,0.685511745151135,0.996598639455782,0.823805060918463,0.139816631850085,0.996598639455782,0.0137867647058824,FALSE
56,0.152276815705272,0,0.824448529411765,0.902001026167265,0.685076943398719,0.996598639455782,0.823805060918463,0.139955821392705,0.996598639455782,0.0137867647058824,FALSE
57,0.166918821276692,0,0.823529411764706,0.901538461538462,0.684565088171191,0.996598639455782,0.823033707865168,0.14009633317595,0.996598639455782,0.0147058823529412,FALSE
58,0.18296871238972,0,0.823529411764706,0.901538461538462,0.684003698566805,0.996598639455782,0.823033707865168,0.140238506461173,0.996598639455782,0.0147058823529412,FALSE
59,0.200561862691674,0,0.823529411764706,0.901538461538462,0.683337736389054,0.996598639455782,0.823033707865168,0.1403821003645,0.996598639455782,0.0147058823529412,FALSE
60,0.219846662530342,0,0.823529411764706,0.901538461538462,0.682891926997336,0.996598639455782,0.823033707865168,0.140527341309006,0.996598639455782,0.0147058823529412,FALSE
61,0.24098577056014,0,0.822610294117647,0.901076371091748,0.682413094687713,0.996598639455782,0.822263797942002,0.140674463171827,0.996598639455782,0.015625,FALSE
62,0.264157485695055,0,0.821691176470588,0.900614754098361,0.681851705083328,0.996598639455782,0.821495327102804,0.140823923822643,0.996598639455782,0.0165441176470588,FALSE
63,0.289557250980174,0,0.821691176470588,0.900614754098361,0.681268300200339,0.996598639455782,0.821495327102804,0.140975560906658,0.996598639455782,0.0165441176470588,FALSE
64,0.317399302066287,0,0.821691176470588,0.900614754098361,0.680547299826079,0.996598639455782,0.821495327102804,0.141130051744354,0.996598639455782,0.0165441176470588,FALSE
65,0.347918474191703,0,0.82077205882353,0.900153609831029,0.67989234528763,0.996598639455782,0.820728291316527,0.141287739171493,0.996598639455782,0.0174632352941176,FALSE
66,0.38137218291237,0,0.81985294117647,0.899692937563971,0.679523589371024,0.996598639455782,0.819962686567164,0.141449554223921,0.996598639455782,0.0183823529411765,FALSE
67,0.418042595286867,0,0.82077205882353,0.900255754475703,0.67884111573432,0.997732426303855,0.820130475302889,0.14161564037467,0.997732426303855,0.0193014705882353,FALSE
68,0.458239009829237,0,0.82077205882353,0.900255754475703,0.6783842987033,0.997732426303855,0.820130475302889,0.14178667669648,0.997732426303855,0.0193014705882353,FALSE
69,0.502300465303509,0,0.81985294117647,0.899795501022495,0.677872443475772,0.997732426303855,0.819366852886406,0.141963319687662,0.997732426303855,0.0202205882352941,FALSE
70,0.550598600363909,0,0.818933823529412,0.899335717935616,0.677426634084054,0.997732426303855,0.818604651162791,0.14214627307389,0.997732426303855,0.0211397058823529,FALSE
71,0.60354078816056,0,0.818014705882353,0.898876404494382,0.676909275036876,0.997732426303855,0.817843866171004,0.142336188966427,0.997732426303855,0.0220588235294118,FALSE
72,0.661573572349652,0,0.818014705882353,0.898979591836735,0.676557030579222,0.998866213151927,0.817254174397032,0.142533671272885,0.998866213151927,0.0238970588235294,FALSE
73,0.725186433489304,0,0.818014705882353,0.898979591836735,0.675973625696233,0.998866213151927,0.817254174397032,0.142739572600599,0.998866213151927,0.0238970588235294,FALSE
74,0.79491591758897,0,0.818014705882353,0.898979591836735,0.675406732272197,0.998866213151927,0.817254174397032,0.142953693956933,0.998866213151927,0.0238970588235294,FALSE
75,0.871350161634863,0,0.818933823529412,0.899541050484447,0.674823327389208,1,0.817423540315107,0.143176691086269,1,0.0229779411764706,FALSE
76,0.955133854262169,0,0.818933823529412,0.899541050484447,0.674355502718887,1,0.817423540315107,0.143408790304958,1,0.0229779411764706,FALSE
77,1.04697367341512,0,0.818933823529412,0.899541050484447,0.673854655130661,1,0.817423540315107,0.143650058643119,1,0.0229779411764706,FALSE
78,1.1476442468591,0,0.818014705882353,0.89908256880734,0.673507914492658,1,0.816666666666667,0.143900404646905,1,0.0238970588235294,FALSE
79,1.25799468581918,0,0.818014705882353,0.89908256880734,0.673029082183035,1,0.816666666666667,0.144159564786229,1,0.0238970588235294,FALSE
80,1.37895574685313,0,0.818014705882353,0.89908256880734,0.672550249873412,1,0.816666666666667,0.144427093047473,1,0.0238970588235294,FALSE
81,1.51154768236644,0,0.816176470588235,0.89816700610998,0.672126455760298,1,0.815157116451017,0.14470237420123,1,0.0238970588235294,FALSE
82,1.65688884598463,0,0.815257352941177,0.897709923664122,0.671856768597407,1,0.814404432132964,0.144984627009808,1,0.0248161764705882,FALSE
83,1.8162051253655,0,0.815257352941177,0.897709923664122,0.671515531779055,1,0.814404432132964,0.145273045728474,1,0.0248161764705882,FALSE
