"param_comb_id","lambda","alpha","accuracy","f1","auc","recall","precision","brier_score","balanced_accuracy","discrepancy","default"
1,0.0009765625,0,1,1,1,1,1,0.000109720158063656,1,0,FALSE
2,0.00107046276643002,0,1,1,1,1,1,0.000127350399447241,1,0,FALSE
3,0.00117339190713652,0,1,1,1,1,1,0.000147747380336505,1,0,FALSE
4,0.00128621808334843,0,1,1,1,1,1,0.000171323225384679,1,0,FALSE
5,0.00140989293335909,0,1,1,1,1,1,0.000198557223959398,1,0,FALSE
6,0.00154545959916923,0,1,1,1,1,1,0.000229997501449872,1,0,FALSE
7,0.0016940615249229,0,1,1,1,1,1,0.000266265795309255,1,0,FALSE
8,0.00185695210134695,0,1,1,1,1,1,0.000308069554166868,1,0,FALSE
9,0.00203550523754075,0,1,1,1,1,1,0.000356214443623149,1,0,FALSE
10,0.00223122694928452,0,1,1,1,1,1,0.000411608881065854,1,0,FALSE
11,0.00244576806160826,0,1,1,1,1,1,0.000475342881882888,1,0,FALSE
12,0.00268093813276197,0,1,1,1,1,1,0.00054857412650864,1,0,FALSE
13,0.00293872071702949,0,1,1,1,1,1,0.000632639627136942,1,0,FALSE
14,0.003221290095121,0,1,1,1,1,1,0.000729094382041226,1,0,FALSE
15,0.00353102961325757,0,1,1,1,1,1,0.000839610363941279,1,0,FALSE
16,0.00387055178562971,0,1,1,1,1,1,0.000966130069966251,1,0,FALSE
17,0.00424272032978517,0,1,1,1,1,1,0.00111072764008324,1,0,FALSE
18,0.00465067432080457,0,1,1,1,1,1,0.0012760549415081,1,0,FALSE
19,0.00509785466799463,0,1,1,1,1,1,0.00146470746113134,1,0,FALSE
20,0.00558803313741795,0,1,1,1,1,1,0.00167977016314871,1,0,FALSE
21,0.00612534416505143,0,1,1,1,1,1,0.00192471260051016,1,0,FALSE
22,0.0067143197289031,0,1,1,1,1,1,0.00220307862764086,1,0,FALSE
23,0.007359927574218,0,1,1,1,1,1,0.00251907881671608,1,0,FALSE
24,0.0080676131141857,0,1,1,1,1,1,0.00287747542989455,1,0,FALSE
25,0.00884334535956309,0,1,1,1,1,1,0.0032828979095841,1,0,FALSE
26,0.00969366726460823,0,1,1,1,1,1,0.00374101269580802,1,0,FALSE
27,0.0106257509139708,0,1,1,1,1,1,0.00425800173111479,1,0,FALSE
28,0.0116474580160159,0,1,1,1,1,1,0.00483975789359888,1,0,FALSE
29,0.0127674062128147,0,1,1,1,1,1,0.00549343757474157,1,0,FALSE
30,0.0139950417660984,0,1,1,1,1,1,0.00622657590885452,1,0,FALSE
31,0.0153407192322471,0,1,1,1,1,1,0.00704648482766087,1,0,FALSE
32,0.0168157887983385,0,1,1,1,1,1,0.00796150724400371,1,0,FALSE
33,0.0184326920158949,0,1,1,1,1,1,0.00898007965860043,1,0,FALSE
34,0.0202050667398015,0,1,1,1,1,1,0.0101111105580165,1,0,FALSE
35,0.0221478621575076,0,1,1,1,1,1,0.0113639246949349,1,0,FALSE
36,0.0242774648787316,0,1,1,1,1,1,0.0127470439328465,1,0,FALSE
37,0.0266118371491785,0,1,1,1,1,1,0.0142704192304197,1,0,FALSE
38,0.0291706683540427,0,1,1,1,1,1,0.015941798146516,1,0,FALSE
39,0.0319755410891583,0,1,1,1,1,1,0.0177715708648998,1,0,FALSE
40,0.0350501132005346,0,1,1,1,1,1,0.0197667077218205,1,0,FALSE
41,0.0384203173276975,0,1,1,1,1,1,0.0219369508541311,1,0,FALSE
42,0.0421145796338957,0,1,1,1,1,1,0.024287757376231,1,0,FALSE
43,0.0461640595680638,0,1,1,1,1,1,0.0268268089030921,1,0,FALSE
44,0.0506029126808267,0,0.994871794871795,0.996138996138996,1,1,0.992307692307692,0.0295598969497041,1,0.00512820512820513,FALSE
45,0.05546857871128,0,0.994871794871795,0.996138996138996,1,1,0.992307692307692,0.0324896545331951,1,0.00512820512820513,FALSE
46,0.0608020973744313,0,0.994871794871795,0.996138996138996,1,1,0.992307692307692,0.0356193230986024,1,0.00512820512820513,FALSE
47,0.0666484545128255,0,0.994871794871795,0.996138996138996,1,1,0.992307692307692,0.0389499232507343,1,0.00512820512820513,FALSE
48,0.0730569615319905,0,0.994871794871795,0.996138996138996,1,1,0.992307692307692,0.0424794995571221,1,0.00512820512820513,FALSE
49,0.0800816713200701,0,0.994871794871795,0.996138996138996,1,1,0.992307692307692,0.0462052326535849,1,0.00512820512820513,FALSE
50,0.0877818341597407,0,0.994871794871795,0.996138996138996,1,1,0.992307692307692,0.0501215440513861,1,0.00512820512820513,FALSE
51,0.0962223974778236,0,0.994871794871795,0.996138996138996,1,1,0.992307692307692,0.0542210756940501,1,0.00512820512820513,FALSE
52,0.105474553647759,0,0.994871794871795,0.996138996138996,1,1,0.992307692307692,0.0584936436773429,1,0.00512820512820513,FALSE
53,0.11561634046541,0,0.98974358974359,0.992307692307692,0.999882546394174,1,0.984732824427481,0.0629294537377595,1,0.0102564102564103,FALSE
54,0.126733299362936,0,0.984615384615385,0.988505747126437,0.999765092788349,1,0.977272727272727,0.0675094679902908,1,0.0153846153846154,FALSE
55,0.138919196912489,0,0.969230769230769,0.977272727272727,0.999530185576697,1,0.955555555555556,0.0722209517033795,1,0.0307692307692308,FALSE
56,0.152276815705272,0,0.969230769230769,0.977272727272727,0.999412731970872,1,0.955555555555556,0.077046105806261,1,0.0307692307692308,FALSE
57,0.166918821276692,0,0.958974358974359,0.969924812030075,0.999295278365046,1,0.941605839416058,0.0819660014461063,1,0.041025641025641,FALSE
58,0.18296871238972,0,0.953846153846154,0.966292134831461,0.99917782475922,1,0.934782608695652,0.086960685543861,1,0.0461538461538462,FALSE
59,0.200561862691674,0,0.943589743589744,0.95910780669145,0.998825463941743,1,0.921428571428571,0.0920094029910354,1,0.0564102564102564,FALSE
60,0.219846662530342,0,0.938461538461538,0.955555555555556,0.998003288700963,1,0.914893617021277,0.0970919027484563,1,0.0615384615384615,FALSE
61,0.24098577056014,0,0.923076923076923,0.945054945054945,0.997416020671835,1,0.895833333333333,0.10218702599444,1,0.0769230769230769,FALSE
62,0.264157485695055,0,0.917948717948718,0.941605839416058,0.99671129903688,1,0.889655172413793,0.107274305665737,1,0.082051282051282,FALSE
63,0.289557250980174,0,0.917948717948718,0.941605839416058,0.995184402161146,1,0.889655172413793,0.112334070630479,1,0.082051282051282,FALSE
64,0.317399302066287,0,0.902564102564103,0.931407942238267,0.993892412497064,1,0.871621621621622,0.117347452425193,1,0.0974358974358974,FALSE
65,0.347918474191703,0,0.902564102564103,0.931407942238267,0.992717876438807,1,0.871621621621622,0.122296791326292,1,0.0974358974358974,FALSE
66,0.38137218291237,0,0.882051282051282,0.918149466192171,0.990368804322293,1,0.848684210526316,0.127165720371017,1,0.117948717948718,FALSE
67,0.418042595286867,0,0.851282051282051,0.898954703832753,0.987549917782476,1,0.816455696202532,0.131939352341935,1,0.148717948717949,FALSE
68,0.458239009829237,0,0.825641025641026,0.883561643835616,0.985200845665962,1,0.791411042944785,0.13660423125636,1,0.174358974358974,FALSE
69,0.502300465303509,0,0.805128205128205,0.871621621621622,0.982734319943622,1,0.772455089820359,0.141148572747803,1,0.194871794871795,FALSE
70,0.550598600363909,0,0.774358974358974,0.854304635761589,0.980855062250411,1,0.745664739884393,0.145562215915699,1,0.225641025641026,FALSE
71,0.60354078816056,0,0.764102564102564,0.848684210526316,0.978505990133897,1,0.737142857142857,0.149836623693293,1,0.235897435897436,FALSE
72,0.661573572349652,0,0.753846153846154,0.843137254901961,0.975452196382429,1,0.728813559322034,0.153964862500288,1,0.246153846153846,FALSE
73,0.725186433489304,0,0.733333333333333,0.832258064516129,0.972515856236786,1,0.712707182320442,0.157941559106715,1,0.266666666666667,FALSE
74,0.79491591758897,0,0.717948717948718,0.824281150159744,0.968170072821236,1,0.701086956521739,0.16176282611981,1,0.282051282051282,FALSE
75,0.871350161634863,0,0.717948717948718,0.824281150159744,0.963354474982382,1,0.701086956521739,0.165424452453612,1,0.282051282051282,FALSE
76,0.955133854262169,0,0.702564102564103,0.816455696202532,0.960065774019262,1,0.689839572192513,0.168929022741094,1,0.297435897435897,FALSE
77,1.04697367341512,0,0.682051282051282,0.80625,0.956777073056143,1,0.675392670157068,0.1722746667107,1,0.317948717948718,FALSE
78,1.1476442468591,0,0.676923076923077,0.803738317757009,0.953723279304675,1,0.671875,0.175462523690751,1,0.323076923076923,FALSE
79,1.25799468581918,0,0.676923076923077,0.803738317757009,0.950669485553207,1,0.671875,0.178494724324679,1,0.323076923076923,FALSE
80,1.37895574685313,0,0.661538461538462,0.796296296296296,0.946558609349307,1,0.661538461538462,0.18137423083989,1,0.338461538461538,FALSE
81,1.51154768236644,0,0.661538461538462,0.796296296296296,0.94209537232793,1,0.661538461538462,0.184104705318747,1,0.338461538461538,FALSE
82,1.65688884598463,0,0.661538461538462,0.796296296296296,0.93939393939394,1,0.661538461538462,0.18669039998679,1,0.338461538461538,FALSE
83,1.8162051253655,0,0.661538461538462,0.796296296296296,0.935048155978389,1,0.661538461538462,0.189135903962086,1,0.338461538461538,FALSE
84,1.9908402820128,0,0.661538461538462,0.796296296296296,0.9328165374677,1,0.661538461538462,0.191446266779803,1,0.338461538461538,FALSE
85,2.18226728530303,0,0.661538461538462,0.796296296296296,0.929058022081278,1,0.661538461538462,0.193626678255381,1,0.338461538461538,FALSE
86,2.39210073632278,0,0.661538461538462,0.796296296296296,0.92682640357059,1,0.661538461538462,0.195682447398245,1,0.338461538461538,FALSE
87,2.62211048630617,0,0.661538461538462,0.796296296296296,0.922950434578342,1,0.661538461538462,0.197618922949381,1,0.338461538461538,FALSE
88,2.87423656453782,0,0.661538461538462,0.796296296296296,0.918369743951139,1,0.661538461538462,0.199441428370572,1,0.338461538461538,FALSE
89,3.15060554163145,0,0.661538461538462,0.796296296296296,0.914846135776368,1,0.661538461538462,0.201155210823556,1,0.338461538461538,FALSE
90,3.45354846620114,0,0.661538461538462,0.796296296296296,0.911439981207423,1,0.661538461538462,0.202765403104744,1,0.338461538461538,FALSE
91,3.78562052621294,0,0.661538461538462,0.796296296296296,0.907798919426826,1,0.661538461538462,0.204276997075822,1,0.338461538461538,FALSE
92,4.14962260085163,0,0.661538461538462,0.796296296296296,0.904510218463707,1,0.661538461538462,0.205694826863282,1,0.338461538461538,FALSE
93,4.54862488468292,0,0.661538461538462,0.796296296296296,0.900986610288936,1,0.661538461538462,0.207023560016989,1,0.338461538461538,FALSE
94,4.98599278337035,0,0.661538461538462,0.796296296296296,0.898167723749119,1,0.661538461538462,0.208267694584762,1,0.338461538461538,FALSE
