"param_comb_id","lambda","alpha","accuracy","f1","auc","recall","precision","brier_score","balanced_accuracy","discrepancy","default"
1,0.0009765625,0,0.937007874015748,0.966666666666667,0.945576707726764,0.987234042553191,0.946938775510204,0.0481255265227262,0.987234042553191,0,FALSE
2,0.00107046276643002,0,0.937007874015748,0.966666666666667,0.94535274356103,0.987234042553191,0.946938775510204,0.0480417026710021,0.987234042553191,0,FALSE
3,0.00117339190713652,0,0.937007874015748,0.966666666666667,0.944904815229563,0.987234042553191,0.946938775510204,0.0479592837870907,0.987234042553191,0,FALSE
4,0.00128621808334843,0,0.937007874015748,0.966666666666667,0.944456886898096,0.987234042553191,0.946938775510204,0.0478801138932808,0.987234042553191,0,FALSE
5,0.00140989293335909,0,0.937007874015748,0.966666666666667,0.94468085106383,0.987234042553191,0.946938775510204,0.0478042337665307,0.987234042553191,0,FALSE
6,0.00154545959916923,0,0.937007874015748,0.966666666666667,0.944232922732363,0.987234042553191,0.946938775510204,0.0477322484777929,0.987234042553191,0,FALSE
7,0.0016940615249229,0,0.937007874015748,0.966666666666667,0.944008958566629,0.987234042553191,0.946938775510204,0.0476622631093371,0.987234042553191,0,FALSE
8,0.00185695210134695,0,0.937007874015748,0.966666666666667,0.943784994400896,0.987234042553191,0.946938775510204,0.0476009098594101,0.987234042553191,0,FALSE
9,0.00203550523754075,0,0.937007874015748,0.966666666666667,0.943113101903695,0.987234042553191,0.946938775510204,0.0475456639262212,0.987234042553191,0,FALSE
10,0.00223122694928452,0,0.937007874015748,0.966666666666667,0.942665173572228,0.987234042553191,0.946938775510204,0.0474979093755525,0.987234042553191,0,FALSE
11,0.00244576806160826,0,0.937007874015748,0.966666666666667,0.942889137737962,0.987234042553191,0.946938775510204,0.0474673316344417,0.987234042553191,0,FALSE
12,0.00268093813276197,0,0.937007874015748,0.966666666666667,0.942665173572228,0.987234042553191,0.946938775510204,0.047439212469396,0.987234042553191,0,FALSE
13,0.00293872071702949,0,0.937007874015748,0.966666666666667,0.942665173572228,0.987234042553191,0.946938775510204,0.0474245233539656,0.987234042553191,0,FALSE
14,0.003221290095121,0,0.937007874015748,0.966666666666667,0.942217245240761,0.987234042553191,0.946938775510204,0.0474093062074502,0.987234042553191,0,FALSE
15,0.00353102961325757,0,0.937007874015748,0.966666666666667,0.941321388577828,0.987234042553191,0.946938775510204,0.0473980876185649,0.987234042553191,0,FALSE
16,0.00387055178562971,0,0.937007874015748,0.966666666666667,0.941545352743561,0.987234042553191,0.946938775510204,0.0474045490568248,0.987234042553191,0,FALSE
17,0.00424272032978517,0,0.937007874015748,0.966666666666667,0.941321388577828,0.987234042553191,0.946938775510204,0.0474118475790793,0.987234042553191,0,FALSE
18,0.00465067432080457,0,0.937007874015748,0.966666666666667,0.940649496080627,0.987234042553191,0.946938775510204,0.0474256919810042,0.987234042553191,0,FALSE
19,0.00509785466799463,0,0.937007874015748,0.966666666666667,0.940425531914894,0.987234042553191,0.946938775510204,0.047452869298192,0.987234042553191,0,FALSE
20,0.00558803313741795,0,0.937007874015748,0.966666666666667,0.940649496080627,0.987234042553191,0.946938775510204,0.0474840417680276,0.987234042553191,0,FALSE
21,0.00612534416505143,0,0.937007874015748,0.966666666666667,0.939305711086226,0.987234042553191,0.946938775510204,0.0475257828730879,0.987234042553191,0,FALSE
22,0.0067143197289031,0,0.937007874015748,0.966666666666667,0.938857782754759,0.987234042553191,0.946938775510204,0.04757658510063,0.987234042553191,0,FALSE
23,0.007359927574218,0,0.937007874015748,0.966666666666667,0.938633818589026,0.987234042553191,0.946938775510204,0.0476372453032951,0.987234042553191,0,FALSE
24,0.0080676131141857,0,0.937007874015748,0.966666666666667,0.938857782754759,0.987234042553191,0.946938775510204,0.0477105586731402,0.987234042553191,0,FALSE
25,0.00884334535956309,0,0.929133858267717,0.962655601659751,0.938409854423292,0.987234042553191,0.939271255060729,0.0477897895311602,0.987234042553191,0.0078740157480315,FALSE
26,0.00969366726460823,0,0.929133858267717,0.962655601659751,0.938409854423292,0.987234042553191,0.939271255060729,0.0478793456738413,0.987234042553191,0.0078740157480315,FALSE
27,0.0106257509139708,0,0.925196850393701,0.960662525879917,0.937066069428891,0.987234042553191,0.935483870967742,0.0479784195960643,0.987234042553191,0.0118110236220472,FALSE
28,0.0116474580160159,0,0.925196850393701,0.960662525879917,0.935498320268757,0.987234042553191,0.935483870967742,0.0480860943490347,0.987234042553191,0.0118110236220472,FALSE
29,0.0127674062128147,0,0.925196850393701,0.960662525879917,0.935274356103024,0.987234042553191,0.935483870967742,0.0481931147653327,0.987234042553191,0.0118110236220472,FALSE
30,0.0139950417660984,0,0.925196850393701,0.960662525879917,0.935274356103024,0.987234042553191,0.935483870967742,0.0483219437383995,0.987234042553191,0.0118110236220472,FALSE
31,0.0153407192322471,0,0.925196850393701,0.960662525879917,0.93572228443449,0.987234042553191,0.935483870967742,0.0484230206472281,0.987234042553191,0.0118110236220472,FALSE
32,0.0168157887983385,0,0.929133858267717,0.962809917355372,0.935498320268757,0.991489361702128,0.93574297188755,0.0485709031011943,0.991489361702128,0.015748031496063,FALSE
33,0.0184326920158949,0,0.929133858267717,0.962962962962963,0.934826427771557,0.995744680851064,0.932270916334661,0.0487273076522095,0.995744680851064,0.0236220472440945,FALSE
34,0.0202050667398015,0,0.929133858267717,0.962962962962963,0.933706606942889,0.995744680851064,0.932270916334661,0.0488926151610411,0.995744680851064,0.0236220472440945,FALSE
35,0.0221478621575076,0,0.929133858267717,0.962962962962963,0.932810750279955,0.995744680851064,0.932270916334661,0.049065188855293,0.995744680851064,0.0236220472440945,FALSE
36,0.0242774648787316,0,0.929133858267717,0.962962962962963,0.932586786114222,0.995744680851064,0.932270916334661,0.0492461874711355,0.995744680851064,0.0236220472440945,FALSE
37,0.0266118371491785,0,0.929133858267717,0.962962962962963,0.932138857782755,0.995744680851064,0.932270916334661,0.0494358235387177,0.995744680851064,0.0236220472440945,FALSE
38,0.0291706683540427,0,0.929133858267717,0.962962962962963,0.931243001119821,0.995744680851064,0.932270916334661,0.049633598040303,0.995744680851064,0.0236220472440945,FALSE
39,0.0319755410891583,0,0.929133858267717,0.962962962962963,0.929675251959686,0.995744680851064,0.932270916334661,0.049839111294094,0.995744680851064,0.0236220472440945,FALSE
40,0.0350501132005346,0,0.929133858267717,0.962962962962963,0.928779395296753,0.995744680851064,0.932270916334661,0.0500546240413814,0.995744680851064,0.0236220472440945,FALSE
41,0.0384203173276975,0,0.929133858267717,0.962962962962963,0.928107502799552,0.995744680851064,0.932270916334661,0.0502901066013036,0.995744680851064,0.0236220472440945,FALSE
42,0.0421145796338957,0,0.929133858267717,0.962962962962963,0.926315789473684,0.995744680851064,0.932270916334661,0.0504996368777217,0.995744680851064,0.0236220472440945,FALSE
43,0.0461640595680638,0,0.929133858267717,0.962962962962963,0.92474804031355,0.995744680851064,0.932270916334661,0.0507427144272245,0.995744680851064,0.0236220472440945,FALSE
44,0.0506029126808267,0,0.929133858267717,0.962962962962963,0.924076147816349,0.995744680851064,0.932270916334661,0.0509964016605154,0.995744680851064,0.0236220472440945,FALSE
45,0.05546857871128,0,0.929133858267717,0.962962962962963,0.922508398656215,0.995744680851064,0.932270916334661,0.0512592073736129,0.995744680851064,0.0236220472440945,FALSE
46,0.0608020973744313,0,0.925196850393701,0.960985626283368,0.921612541993281,0.995744680851064,0.928571428571429,0.0515743009015374,0.995744680851064,0.0275590551181102,FALSE
47,0.0666484545128255,0,0.925196850393701,0.960985626283368,0.91959686450168,0.995744680851064,0.928571428571429,0.0517999661188997,0.995744680851064,0.0275590551181102,FALSE
48,0.0730569615319905,0,0.929133858267717,0.963114754098361,0.918924972004479,1,0.928853754940711,0.0520911477813049,1,0.031496062992126,FALSE
49,0.0800816713200701,0,0.929133858267717,0.963114754098361,0.916685330347145,1,0.928853754940711,0.0524200083770778,1,0.031496062992126,FALSE
50,0.0877818341597407,0,0.929133858267717,0.963114754098361,0.914221724524076,1,0.928853754940711,0.0527149130380295,1,0.031496062992126,FALSE
51,0.0962223974778236,0,0.929133858267717,0.963114754098361,0.912206047032475,1,0.928853754940711,0.0530376204649583,1,0.031496062992126,FALSE
52,0.105474553647759,0,0.929133858267717,0.963114754098361,0.910862262038074,1,0.928853754940711,0.0533737947214393,1,0.031496062992126,FALSE
53,0.11561634046541,0,0.925196850393701,0.961145194274029,0.90996640537514,1,0.925196850393701,0.0537110383437579,1,0.0354330708661417,FALSE
54,0.126733299362936,0,0.925196850393701,0.961145194274029,0.907726763717805,1,0.925196850393701,0.054062548304867,1,0.0354330708661417,FALSE
55,0.138919196912489,0,0.925196850393701,0.961145194274029,0.906830907054871,1,0.925196850393701,0.0544176020348745,1,0.0354330708661417,FALSE
56,0.152276815705272,0,0.925196850393701,0.961145194274029,0.906382978723404,1,0.925196850393701,0.0547810774502246,1,0.0354330708661417,FALSE
57,0.166918821276692,0,0.925196850393701,0.961145194274029,0.904367301231803,1,0.925196850393701,0.0551536572882922,1,0.0354330708661417,FALSE
58,0.18296871238972,0,0.925196850393701,0.961145194274029,0.902575587905935,1,0.925196850393701,0.0555310052241729,1,0.0354330708661417,FALSE
59,0.200561862691674,0,0.925196850393701,0.961145194274029,0.900783874580067,1,0.925196850393701,0.0559134435779972,1,0.0354330708661417,FALSE
60,0.219846662530342,0,0.925196850393701,0.961145194274029,0.899440089585666,1,0.925196850393701,0.0563006337545112,1,0.0354330708661417,FALSE
61,0.24098577056014,0,0.925196850393701,0.961145194274029,0.897648376259798,1,0.925196850393701,0.0566907344273017,1,0.0354330708661417,FALSE
62,0.264157485695055,0,0.925196850393701,0.961145194274029,0.895856662933931,1,0.925196850393701,0.0570839524545114,1,0.0354330708661417,FALSE
63,0.289557250980174,0,0.925196850393701,0.961145194274029,0.892721164613662,1,0.925196850393701,0.057477761997754,1,0.0354330708661417,FALSE
64,0.317399302066287,0,0.925196850393701,0.961145194274029,0.890481522956327,1,0.925196850393701,0.0578731651627722,1,0.0354330708661417,FALSE
65,0.347918474191703,0,0.925196850393701,0.961145194274029,0.888689809630459,1,0.925196850393701,0.0582688498162963,1,0.0354330708661417,FALSE
