"param_comb_id","lambda","alpha","accuracy","f1","auc","recall","precision","brier_score","balanced_accuracy","discrepancy","default"
1,0.0009765625,0,0.966442953020134,0.982935153583618,0.818055555555556,1,0.966442953020134,0.0288401336539807,1,0,FALSE
2,0.00107046276643002,0,0.966442953020134,0.982935153583618,0.819444444444444,1,0.966442953020134,0.0288520779957894,1,0,FALSE
3,0.00117339190713652,0,0.966442953020134,0.982935153583618,0.819444444444444,1,0.966442953020134,0.0288648446368547,1,0,FALSE
4,0.00128621808334843,0,0.966442953020134,0.982935153583618,0.819444444444444,1,0.966442953020134,0.0288784806814816,1,0,FALSE
5,0.00140989293335909,0,0.966442953020134,0.982935153583618,0.819444444444444,1,0.966442953020134,0.0288929620972939,1,0,FALSE
6,0.00154545959916923,0,0.966442953020134,0.982935153583618,0.822222222222222,1,0.966442953020134,0.028908559299764,1,0,FALSE
7,0.0016940615249229,0,0.966442953020134,0.982935153583618,0.822222222222222,1,0.966442953020134,0.0289248004954023,1,0,FALSE
8,0.00185695210134695,0,0.966442953020134,0.982935153583618,0.823611111111111,1,0.966442953020134,0.0289419652649389,1,0,FALSE
9,0.00203550523754075,0,0.966442953020134,0.982935153583618,0.823611111111111,1,0.966442953020134,0.0289600050969982,1,0,FALSE
10,0.00223122694928452,0,0.966442953020134,0.982935153583618,0.826388888888889,1,0.966442953020134,0.0289789349026674,1,0,FALSE
11,0.00244576806160826,0,0.966442953020134,0.982935153583618,0.829166666666667,1,0.966442953020134,0.0289989116093308,1,0,FALSE
12,0.00268093813276197,0,0.966442953020134,0.982935153583618,0.830555555555556,1,0.966442953020134,0.029019516987191,1,0,FALSE
13,0.00293872071702949,0,0.966442953020134,0.982935153583618,0.831944444444444,1,0.966442953020134,0.0290409196484251,1,0,FALSE
14,0.003221290095121,0,0.966442953020134,0.982935153583618,0.833333333333333,1,0.966442953020134,0.0290630854357619,1,0,FALSE
15,0.00353102961325757,0,0.966442953020134,0.982935153583618,0.840277777777778,1,0.966442953020134,0.029085905941014,1,0,FALSE
16,0.00387055178562971,0,0.966442953020134,0.982935153583618,0.843055555555556,1,0.966442953020134,0.0291094009503363,1,0,FALSE
17,0.00424272032978517,0,0.966442953020134,0.982935153583618,0.843055555555556,1,0.966442953020134,0.0291333338643244,1,0,FALSE
18,0.00465067432080457,0,0.966442953020134,0.982935153583618,0.845833333333333,1,0.966442953020134,0.0291576568622181,1,0,FALSE
19,0.00509785466799463,0,0.966442953020134,0.982935153583618,0.845833333333333,1,0.966442953020134,0.0291823040435482,1,0,FALSE
20,0.00558803313741795,0,0.966442953020134,0.982935153583618,0.847222222222222,1,0.966442953020134,0.0292071522355253,1,0,FALSE
21,0.00612534416505143,0,0.966442953020134,0.982935153583618,0.85,1,0.966442953020134,0.0292320475908257,1,0,FALSE
22,0.0067143197289031,0,0.966442953020134,0.982935153583618,0.852777777777778,1,0.966442953020134,0.0292568501707611,1,0,FALSE
23,0.007359927574218,0,0.966442953020134,0.982935153583618,0.858333333333333,1,0.966442953020134,0.0292821625591409,1,0,FALSE
24,0.0080676131141857,0,0.966442953020134,0.982935153583618,0.863888888888889,1,0.966442953020134,0.0293063386097147,1,0,FALSE
25,0.00884334535956309,0,0.966442953020134,0.982935153583618,0.869444444444444,1,0.966442953020134,0.0293301515499178,1,0,FALSE
26,0.00969366726460823,0,0.966442953020134,0.982935153583618,0.872222222222222,1,0.966442953020134,0.0293535012890952,1,0,FALSE
27,0.0106257509139708,0,0.966442953020134,0.982935153583618,0.873611111111111,1,0.966442953020134,0.0293763596879844,1,0,FALSE
28,0.0116474580160159,0,0.966442953020134,0.982935153583618,0.875,1,0.966442953020134,0.0293986026802819,1,0,FALSE
29,0.0127674062128147,0,0.966442953020134,0.982935153583618,0.876388888888889,1,0.966442953020134,0.0294202855692384,1,0,FALSE
30,0.0139950417660984,0,0.966442953020134,0.982935153583618,0.879166666666667,1,0.966442953020134,0.0294414582418709,1,0,FALSE
31,0.0153407192322471,0,0.966442953020134,0.982935153583618,0.881944444444444,1,0.966442953020134,0.0294622187902706,1,0,FALSE
32,0.0168157887983385,0,0.966442953020134,0.982935153583618,0.883333333333333,1,0.966442953020134,0.0294826739857105,1,0,FALSE
33,0.0184326920158949,0,0.966442953020134,0.982935153583618,0.886111111111111,1,0.966442953020134,0.029503144635772,1,0,FALSE
34,0.0202050667398015,0,0.966442953020134,0.982935153583618,0.893055555555556,1,0.966442953020134,0.0295238570648514,1,0,FALSE
35,0.0221478621575076,0,0.966442953020134,0.982935153583618,0.897222222222222,1,0.966442953020134,0.0295451542708791,1,0,FALSE
36,0.0242774648787316,0,0.966442953020134,0.982935153583618,0.902777777777778,1,0.966442953020134,0.029567439725984,1,0,FALSE
37,0.0266118371491785,0,0.966442953020134,0.982935153583618,0.904166666666667,1,0.966442953020134,0.0295911099604339,1,0,FALSE
38,0.0291706683540427,0,0.966442953020134,0.982935153583618,0.905555555555556,1,0.966442953020134,0.0296168051475937,1,0,FALSE
39,0.0319755410891583,0,0.966442953020134,0.982935153583618,0.906944444444444,1,0.966442953020134,0.0296449825697518,1,0,FALSE
40,0.0350501132005346,0,0.966442953020134,0.982935153583618,0.9125,1,0.966442953020134,0.0296761922875125,1,0,FALSE
41,0.0384203173276975,0,0.966442953020134,0.982935153583618,0.9125,1,0.966442953020134,0.0297109829127228,1,0,FALSE
42,0.0421145796338957,0,0.966442953020134,0.982935153583618,0.913888888888889,1,0.966442953020134,0.0297498770381506,1,0,FALSE
43,0.0461640595680638,0,0.966442953020134,0.982935153583618,0.915277777777778,1,0.966442953020134,0.0297933243556168,1,0,FALSE
44,0.0506029126808267,0,0.966442953020134,0.982935153583618,0.918055555555556,1,0.966442953020134,0.0298417824857521,1,0,FALSE
45,0.05546857871128,0,0.966442953020134,0.982935153583618,0.918055555555556,1,0.966442953020134,0.0298964430466069,1,0,FALSE
46,0.0608020973744313,0,0.966442953020134,0.982935153583618,0.919444444444444,1,0.966442953020134,0.0299553915845555,1,0,FALSE
47,0.0666484545128255,0,0.966442953020134,0.982935153583618,0.920833333333333,1,0.966442953020134,0.0300199162968011,1,0,FALSE
48,0.0730569615319905,0,0.966442953020134,0.982935153583618,0.922222222222222,1,0.966442953020134,0.0300899142787561,1,0,FALSE
49,0.0800816713200701,0,0.966442953020134,0.982935153583618,0.922222222222222,1,0.966442953020134,0.0301651403385788,1,0,FALSE
50,0.0877818341597407,0,0.966442953020134,0.982935153583618,0.920833333333333,1,0.966442953020134,0.0302451811086738,1,0,FALSE
51,0.0962223974778236,0,0.966442953020134,0.982935153583618,0.922222222222222,1,0.966442953020134,0.0303294978941162,1,0,FALSE
52,0.105474553647759,0,0.966442953020134,0.982935153583618,0.922222222222222,1,0.966442953020134,0.0304174334078819,1,0,FALSE
53,0.11561634046541,0,0.966442953020134,0.982935153583618,0.923611111111111,1,0.966442953020134,0.0305082376449526,1,0,FALSE
54,0.126733299362936,0,0.966442953020134,0.982935153583618,0.923611111111111,1,0.966442953020134,0.0306010981038845,1,0,FALSE
55,0.138919196912489,0,0.966442953020134,0.982935153583618,0.927777777777778,1,0.966442953020134,0.0306951721207639,1,0,FALSE
56,0.152276815705272,0,0.966442953020134,0.982935153583618,0.929166666666667,1,0.966442953020134,0.0307896180677516,1,0,FALSE
57,0.166918821276692,0,0.966442953020134,0.982935153583618,0.929166666666667,1,0.966442953020134,0.0308836256419415,1,0,FALSE
58,0.18296871238972,0,0.966442953020134,0.982935153583618,0.929166666666667,1,0.966442953020134,0.0309764409459557,1,0,FALSE
59,0.200561862691674,0,0.966442953020134,0.982935153583618,0.927777777777778,1,0.966442953020134,0.0310673858777598,1,0,FALSE
60,0.219846662530342,0,0.966442953020134,0.982935153583618,0.927777777777778,1,0.966442953020134,0.0311558717357515,1,0,FALSE
61,0.24098577056014,0,0.966442953020134,0.982935153583618,0.927777777777778,1,0.966442953020134,0.0312414066991055,1,0,FALSE
62,0.264157485695055,0,0.966442953020134,0.982935153583618,0.926388888888889,1,0.966442953020134,0.0313235977506045,1,0,FALSE
63,0.289557250980174,0,0.966442953020134,0.982935153583618,0.927777777777778,1,0.966442953020134,0.0314022565431191,1,0,FALSE
64,0.317399302066287,0,0.966442953020134,0.982935153583618,0.927777777777778,1,0.966442953020134,0.0314769179624787,1,0,FALSE
65,0.347918474191703,0,0.966442953020134,0.982935153583618,0.927777777777778,1,0.966442953020134,0.0315476205988815,1,0,FALSE
66,0.38137218291237,0,0.966442953020134,0.982935153583618,0.929166666666667,1,0.966442953020134,0.0316143039488663,1,0,FALSE
67,0.418042595286867,0,0.966442953020134,0.982935153583618,0.929166666666667,1,0.966442953020134,0.0316769701214328,1,0,FALSE
68,0.458239009829237,0,0.966442953020134,0.982935153583618,0.929166666666667,1,0.966442953020134,0.0317356722088026,1,0,FALSE
69,0.502300465303509,0,0.966442953020134,0.982935153583618,0.929166666666667,1,0.966442953020134,0.0317905040969819,1,0,FALSE
70,0.550598600363909,0,0.966442953020134,0.982935153583618,0.929166666666667,1,0.966442953020134,0.0318415911471577,1,0,FALSE
71,0.60354078816056,0,0.966442953020134,0.982935153583618,0.929166666666667,1,0.966442953020134,0.0318890820315451,1,0,FALSE
72,0.661573572349652,0,0.966442953020134,0.982935153583618,0.929166666666667,1,0.966442953020134,0.0319331417471238,1,0,FALSE
73,0.725186433489304,0,0.966442953020134,0.982935153583618,0.931944444444444,1,0.966442953020134,0.0319739457631629,1,0,FALSE
74,0.79491591758897,0,0.966442953020134,0.982935153583618,0.931944444444444,1,0.966442953020134,0.0320116752158888,1,0,FALSE
75,0.871350161634863,0,0.966442953020134,0.982935153583618,0.931944444444444,1,0.966442953020134,0.0320465130404688,1,0,FALSE
76,0.955133854262169,0,0.966442953020134,0.982935153583618,0.931944444444444,1,0.966442953020134,0.0320786409214172,1,0,FALSE
77,1.04697367341512,0,0.966442953020134,0.982935153583618,0.931944444444444,1,0.966442953020134,0.0321082369431331,1,0,FALSE
78,1.1476442468591,0,0.966442953020134,0.982935153583618,0.931944444444444,1,0.966442953020134,0.0321354738290054,1,0,FALSE
79,1.25799468581918,0,0.966442953020134,0.982935153583618,0.931944444444444,1,0.966442953020134,0.0321605176677121,1,0,FALSE
80,1.37895574685313,0,0.966442953020134,0.982935153583618,0.933333333333333,1,0.966442953020134,0.0321835270371141,1,0,FALSE
81,1.51154768236644,0,0.966442953020134,0.982935153583618,0.933333333333333,1,0.966442953020134,0.0322046524482196,1,0,FALSE
