"param_comb_id","num_trees","mtry","min_node_size","sample_fraction","accuracy","f1","auc","recall","precision","balanced_accuracy","discrepancy","default"
80,1,6,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
81,1,12,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
82,1,18,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
83,1,24,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
84,1,30,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
85,1,36,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
86,1,42,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
87,1,48,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
88,1,54,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
89,1,60,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
90,1,66,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
91,1,72,1267,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
92,1,1,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
93,1,6,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
94,1,12,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
95,1,18,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
96,1,24,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
97,1,30,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
98,1,36,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
99,1,42,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
100,1,48,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
101,1,54,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
102,1,60,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
103,1,66,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
104,1,72,1478,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
105,1,1,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
106,1,6,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
107,1,12,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
108,1,18,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
109,1,24,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
110,1,30,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
111,1,36,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
112,1,42,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
113,1,48,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
114,1,54,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
115,1,60,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
116,1,66,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
117,1,72,1689,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
118,1,1,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
119,1,6,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
120,1,12,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
121,1,18,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
122,1,24,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
123,1,30,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
124,1,36,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
125,1,42,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
126,1,48,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
127,1,54,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
128,1,60,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
129,1,66,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
130,1,72,1900,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
131,1,1,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
132,1,6,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
133,1,12,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
134,1,18,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
135,1,24,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
136,1,30,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
137,1,36,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
138,1,42,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
139,1,48,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
140,1,54,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
141,1,60,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
142,1,66,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
143,1,72,2112,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
144,1,1,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
145,1,6,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
146,1,12,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
147,1,18,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
148,1,24,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
149,1,30,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
150,1,36,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
151,1,42,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
152,1,48,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
153,1,54,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
154,1,60,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
155,1,66,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
156,1,72,2323,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
157,1,1,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
158,1,6,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
159,1,12,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
160,1,18,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
161,1,24,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
162,1,30,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
163,1,36,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
164,1,42,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
165,1,48,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
166,1,54,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
167,1,60,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
168,1,66,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
169,1,72,2534,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
170,168,1,1,0.1,0.929133858267717,0.963114754098361,0.92474804031355,1,0.928853754940711,1,0.00393700787401575,FALSE
171,168,6,1,0.1,0.929133858267717,0.963114754098361,0.931690929451288,1,0.928853754940711,1,0.00393700787401575,FALSE
172,168,12,1,0.1,0.925196850393701,0.960985626283368,0.933594624860022,0.995744680851064,0.928571428571429,0.995744680851064,0,FALSE
173,168,18,1,0.1,0.925196850393701,0.960985626283368,0.930907054871221,0.995744680851064,0.928571428571429,0.995744680851064,0,FALSE
174,168,24,1,0.1,0.929133858267717,0.963114754098361,0.92575587905935,1,0.928853754940711,1,0.00393700787401575,FALSE
175,168,30,1,0.1,0.925196850393701,0.960985626283368,0.930795072788354,0.995744680851064,0.928571428571429,0.995744680851064,0,FALSE
176,168,36,1,0.1,0.925196850393701,0.960985626283368,0.932250839865622,0.995744680851064,0.928571428571429,0.995744680851064,0,FALSE
177,168,42,1,0.1,0.925196850393701,0.960985626283368,0.937066069428891,0.995744680851064,0.928571428571429,0.995744680851064,0,FALSE
178,168,48,1,0.1,0.925196850393701,0.960985626283368,0.942217245240761,0.995744680851064,0.928571428571429,0.995744680851064,0,FALSE
179,168,54,1,0.1,0.925196850393701,0.960985626283368,0.928219484882419,0.995744680851064,0.928571428571429,0.995744680851064,0,FALSE
180,168,60,1,0.1,0.929133858267717,0.963114754098361,0.926315789473684,1,0.928853754940711,1,0.00393700787401575,FALSE
181,168,66,1,0.1,0.929133858267717,0.962962962962963,0.921948488241881,0.995744680851064,0.932270916334661,0.995744680851064,0.00393700787401575,FALSE
182,168,72,1,0.1,0.925196850393701,0.960985626283368,0.932698768197088,0.995744680851064,0.928571428571429,0.995744680851064,0,FALSE
183,168,1,211,0.1,0.925196850393701,0.961145194274029,0.857782754759238,1,0.925196850393701,1,0.0078740157480315,FALSE
184,168,6,211,0.1,0.925196850393701,0.961145194274029,0.853751399776036,1,0.925196850393701,1,0.0078740157480315,FALSE
185,168,12,211,0.1,0.925196850393701,0.961145194274029,0.8494960806271,1,0.925196850393701,1,0.0078740157480315,FALSE
186,168,18,211,0.1,0.925196850393701,0.961145194274029,0.873012318029115,1,0.925196850393701,1,0.0078740157480315,FALSE
187,168,24,211,0.1,0.925196850393701,0.961145194274029,0.864501679731243,1,0.925196850393701,1,0.0078740157480315,FALSE
188,168,30,211,0.1,0.925196850393701,0.961145194274029,0.876819708846585,1,0.925196850393701,1,0.0078740157480315,FALSE
189,168,36,211,0.1,0.925196850393701,0.961145194274029,0.882642777155655,1,0.925196850393701,1,0.0078740157480315,FALSE
190,168,42,211,0.1,0.925196850393701,0.961145194274029,0.875475923852184,1,0.925196850393701,1,0.0078740157480315,FALSE
191,168,48,211,0.1,0.925196850393701,0.961145194274029,0.888689809630459,1,0.925196850393701,1,0.0078740157480315,FALSE
192,168,54,211,0.1,0.925196850393701,0.961145194274029,0.881746920492721,1,0.925196850393701,1,0.0078740157480315,FALSE
193,168,60,211,0.1,0.925196850393701,0.961145194274029,0.87525195968645,1,0.925196850393701,1,0.0078740157480315,FALSE
194,168,66,211,0.1,0.925196850393701,0.961145194274029,0.891825307950728,1,0.925196850393701,1,0.0078740157480315,FALSE
195,168,72,211,0.1,0.925196850393701,0.961145194274029,0.892721164613662,1,0.925196850393701,1,0.0078740157480315,FALSE
196,168,1,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
197,168,6,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
198,168,12,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
199,168,18,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
200,168,24,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
201,168,30,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
202,168,36,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
203,168,42,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
204,168,48,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
205,168,54,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
206,168,60,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
207,168,66,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
208,168,72,422,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
209,168,1,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
210,168,6,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
211,168,12,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
212,168,18,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
213,168,24,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
214,168,30,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
215,168,36,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
216,168,42,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
217,168,48,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
218,168,54,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
219,168,60,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
220,168,66,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
221,168,72,634,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
222,168,1,845,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
223,168,6,845,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
224,168,12,845,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
225,168,18,845,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
226,168,24,845,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
227,168,30,845,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
228,168,36,845,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
229,168,42,845,0.1,0.925196850393701,0.961145194274029,0.5,1,0.925196850393701,1,0.0078740157480315,FALSE
