"param_comb_id","num_trees","mtry","min_node_size","sample_fraction","accuracy","f1","auc","recall","precision","balanced_accuracy","discrepancy","default"
20958,1167,2,1,0.775,0.829963235294118,0.903995848469123,0.739581269400964,0.987528344671202,0.833492822966507,0.987528344671202,0.0229779411764706,FALSE
20959,1167,4,1,0.775,0.828125,0.902349869451697,0.735258019065231,0.979591836734694,0.836398838334947,0.979591836734694,0.0137867647058824,FALSE
20960,1167,5,1,0.775,0.830882352941177,0.90356394129979,0.736832111485371,0.977324263038549,0.840155945419103,0.977324263038549,0.00919117647058824,FALSE
20961,1167,7,1,0.775,0.828125,0.901940220241217,0.733006956828039,0.975056689342404,0.839024390243902,0.975056689342404,0.0119485294117647,FALSE
20962,1167,9,1,0.775,0.828125,0.901940220241217,0.730733879312243,0.975056689342404,0.839024390243902,0.975056689342404,0.015625,FALSE
20963,1167,10,1,0.775,0.830882352941177,0.903462749213012,0.731963983004205,0.976190476190476,0.8408203125,0.976190476190476,0.0183823529411765,FALSE
20964,1167,12,1,0.775,0.827205882352941,0.901156677181914,0.725868502740902,0.971655328798186,0.840196078431373,0.971655328798186,0.0183823529411765,FALSE
20965,1167,14,1,0.775,0.827205882352941,0.900948366701791,0.723631200052837,0.969387755102041,0.841535433070866,0.969387755102041,0.0275735294117647,FALSE
20966,1167,16,1,0.775,0.828125,0.90131926121372,0.721710366994694,0.968253968253968,0.843040473840079,0.968253968253968,0.0266544117647059,FALSE
20967,1167,18,1,0.775,0.828125,0.901110523532523,0.722467142196685,0.965986394557823,0.844400396432111,0.965986394557823,0.0340073529411765,FALSE
20968,1167,19,1,0.775,0.824448529411765,0.898995240613432,0.723386280078374,0.963718820861678,0.842418235877106,0.963718820861678,0.0321691176470588,FALSE
20969,1167,21,1,0.775,0.825367647058823,0.899577167019027,0.722219470312397,0.964852607709751,0.842574257425743,0.964852607709751,0.0294117647058824,FALSE
20970,1167,1,907,0.775,0.815257352941177,0.897709923664122,0.706175836030205,1,0.814404432132964,1,0.0542279411764706,FALSE
20971,1167,2,907,0.775,0.82077205882353,0.900459418070444,0.712386896506175,1,0.818941504178273,1,0.0505514705882353,FALSE
20972,1167,4,907,0.775,0.81985294117647,0.899795501022495,0.71852915923651,0.997732426303855,0.819366852886406,0.997732426303855,0.0514705882352941,FALSE
20973,1167,5,907,0.775,0.821691176470588,0.900614754098361,0.720422473196398,0.996598639455782,0.821495327102804,0.996598639455782,0.0496323529411765,FALSE
20974,1167,7,907,0.775,0.82077205882353,0.899845916795069,0.721869977764569,0.993197278911565,0.822535211267606,0.993197278911565,0.0505514705882353,FALSE
20975,1167,9,907,0.775,0.818933823529412,0.898714652956298,0.723345001430993,0.99092970521542,0.822201317027281,0.99092970521542,0.0505514705882353,FALSE
20976,1167,10,907,0.775,0.81985294117647,0.899280575539568,0.72470444488475,0.992063492063492,0.822368421052632,0.992063492063492,0.0514705882352941,FALSE
20977,1167,12,907,0.775,0.81985294117647,0.89917695473251,0.72477049072056,0.99092970521542,0.822975517890772,0.99092970521542,0.0514705882352941,FALSE
