"param_comb_id","num_trees","mtry","min_node_size","sample_fraction","accuracy","f1","auc","recall","precision","balanced_accuracy","discrepancy","default"
91,1,20,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
92,1,1,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
93,1,2,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
94,1,3,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
95,1,5,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
96,1,7,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
97,1,8,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
98,1,10,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
99,1,12,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
100,1,13,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
101,1,15,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
102,1,17,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
103,1,18,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
104,1,20,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
105,1,1,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
106,1,2,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
107,1,3,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
108,1,5,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
109,1,7,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
110,1,8,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
111,1,10,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
112,1,12,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
113,1,13,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
114,1,15,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
115,1,17,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
116,1,18,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
117,1,20,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
118,1,1,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
119,1,2,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
120,1,3,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
121,1,5,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
122,1,7,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
123,1,8,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
124,1,10,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
125,1,12,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
126,1,13,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
127,1,15,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
128,1,17,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
129,1,18,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
130,1,20,3750,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
131,1,1,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
132,1,2,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
133,1,3,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
134,1,5,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
135,1,7,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
136,1,8,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
137,1,10,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
138,1,12,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
139,1,13,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
140,1,15,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
141,1,17,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
142,1,18,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
143,1,20,4167,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
144,1,1,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
145,1,2,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
146,1,3,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
147,1,5,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
148,1,7,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
149,1,8,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
150,1,10,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
151,1,12,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
152,1,13,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
153,1,15,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
154,1,17,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
155,1,18,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
156,1,20,4583,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
157,1,1,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
158,1,2,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
159,1,3,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
160,1,5,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
161,1,7,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
162,1,8,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
163,1,10,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
164,1,12,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
165,1,13,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
166,1,15,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
167,1,17,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
168,1,18,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
169,1,20,5000,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
170,168,1,1,0.1,0.87,0.929881337648328,0.880863512559266,1,0.868951612903226,1,0.08,FALSE
171,168,2,1,0.1,0.894,0.941949616648412,0.898718854030062,0.997679814385151,0.892116182572614,0.997679814385151,0.052,FALSE
172,168,3,1,0.1,0.92,0.955654101995565,0.903678671105283,1,0.915074309978769,1,0.034,FALSE
173,168,5,1,0.1,0.944,0.968397291196388,0.904586569824137,0.995359628770302,0.942857142857143,0.995359628770302,0.022,FALSE
174,168,7,1,0.1,0.958,0.976054732041049,0.909159689296883,0.993039443155452,0.959641255605381,0.993039443155452,0.024,FALSE
175,168,8,1,0.1,0.956,0.974885844748858,0.902871650021857,0.990719257540603,0.959550561797753,0.990719257540603,0.034,FALSE
176,168,10,1,0.1,0.956,0.9749430523918,0.909731329230976,0.993039443155452,0.957494407158837,0.993039443155452,0.03,FALSE
177,168,12,1,0.1,0.954,0.973774230330673,0.907831467097078,0.990719257540603,0.957399103139013,0.990719257540603,0.028,FALSE
178,168,13,1,0.1,0.954,0.973774230330673,0.907831467097078,0.990719257540603,0.957399103139013,0.990719257540603,0.028,FALSE
179,168,15,1,0.1,0.962,0.978285714285714,0.908655301119742,0.993039443155452,0.963963963963964,0.993039443155452,0.032,FALSE
180,168,17,1,0.1,0.962,0.978285714285714,0.909815393927166,0.993039443155452,0.963963963963964,0.993039443155452,0.032,FALSE
181,168,18,1,0.1,0.96,0.97716894977169,0.9151787215441,0.993039443155452,0.961797752808989,0.993039443155452,0.034,FALSE
182,168,20,1,0.1,0.952,0.972665148063781,0.90446887924947,0.990719257540603,0.955257270693512,0.990719257540603,0.034,FALSE
183,168,1,417,0.1,0.862,0.925886143931257,0.851339991257272,1,0.862,1,0.088,FALSE
184,168,2,417,0.1,0.862,0.925886143931257,0.84723763408319,1,0.862,1,0.088,FALSE
185,168,3,417,0.1,0.862,0.925886143931257,0.845657217794815,1,0.862,1,0.088,FALSE
186,168,5,417,0.1,0.862,0.925886143931257,0.838360402165507,1,0.862,1,0.088,FALSE
187,168,7,417,0.1,0.862,0.925886143931257,0.854130939170786,1,0.862,1,0.088,FALSE
188,168,8,417,0.1,0.862,0.925886143931257,0.844480312048152,1,0.862,1,0.088,FALSE
189,168,10,417,0.1,0.868,0.928571428571429,0.8401257607855,0.995359628770302,0.870182555780933,0.995359628770302,0.078,FALSE
190,168,12,417,0.1,0.862,0.925726587728741,0.836729547059417,0.997679814385151,0.863453815261044,0.997679814385151,0.084,FALSE
191,168,13,417,0.1,0.862,0.925726587728741,0.844749319075961,0.997679814385151,0.863453815261044,0.997679814385151,0.084,FALSE
192,168,15,417,0.1,0.88,0.934497816593886,0.852819529910219,0.993039443155452,0.882474226804124,0.993039443155452,0.066,FALSE
193,168,17,417,0.1,0.88,0.934354485776805,0.858905813914388,0.990719257540603,0.884057971014493,0.990719257540603,0.066,FALSE
194,168,18,417,0.1,0.88,0.934497816593886,0.859225259759911,0.993039443155452,0.882474226804124,0.993039443155452,0.066,FALSE
195,168,20,417,0.1,0.88,0.934497816593886,0.852163825279935,0.993039443155452,0.882474226804124,0.993039443155452,0.066,FALSE
196,168,1,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
197,168,2,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
198,168,3,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
199,168,5,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
200,168,7,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
201,168,8,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
202,168,10,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
203,168,12,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
204,168,13,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
205,168,15,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
206,168,17,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
207,168,18,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
208,168,20,833,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
209,168,1,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
210,168,2,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
211,168,3,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
212,168,5,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
213,168,7,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
214,168,8,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
215,168,10,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
216,168,12,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
217,168,13,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
218,168,15,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
219,168,17,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
220,168,18,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
221,168,20,1250,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
222,168,1,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
223,168,2,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
224,168,3,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
225,168,5,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
226,168,7,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
227,168,8,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
228,168,10,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
229,168,12,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
230,168,13,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
231,168,15,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
232,168,17,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
233,168,18,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
234,168,20,1667,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
235,168,1,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
236,168,2,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
237,168,3,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
238,168,5,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
239,168,7,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
240,168,8,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
241,168,10,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
242,168,12,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
243,168,13,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
244,168,15,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
245,168,17,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
246,168,18,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
247,168,20,2083,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
248,168,1,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
249,168,2,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
250,168,3,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
251,168,5,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
252,168,7,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
253,168,8,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
254,168,10,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
255,168,12,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
256,168,13,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
257,168,15,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
258,168,17,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
259,168,18,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
260,168,20,2500,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
261,168,1,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
262,168,2,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
263,168,3,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
264,168,5,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
265,168,7,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
266,168,8,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
267,168,10,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
268,168,12,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
269,168,13,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
270,168,15,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
271,168,17,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
272,168,18,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
273,168,20,2917,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
274,168,1,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
275,168,2,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
276,168,3,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
277,168,5,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
278,168,7,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
279,168,8,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
280,168,10,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
281,168,12,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
282,168,13,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
283,168,15,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
284,168,17,3333,0.1,0.862,0.925886143931257,0.5,1,0.862,1,0.088,FALSE
